position,season,week,player_id,projected_weekly_fppg_24,residual,risk_score_24,signal_correction_24,response_adjustment_raw_24,talent_weight_24
WR,2023,6,00-0031235,4.387041263955133,0.01295873604486708,1.5059526564595478,0,-1.6689437552753748,0.8619728212469777
WR,2023,6,00-0038090,4.406569907469232,-1.2065699074692322,1.9516061155927868,0,-2,0.7807091821557101
WR,2023,6,00-0031549,4.6140744110195815,0.3859255889804185,2.796138174784301,0,2,0.820335356007638
WR,2023,6,00-0029293,4.211212214147731,-3.2112122141477313,3.0153525431665615,0,1.5650736471992404,0.8619728212469777
WR,2023,6,00-0034386,4.319258378109636,-4.319258378109636,2.3898903747972318,0,2,0.7807091821557101
WR,2023,6,00-0035341,4.4819908322797355,-4.4819908322797355,4.739590945707485,0,1.4545555454381205,0.9057236642639067
WR,2023,6,00-0034983,3.8237888206120743,-3.8237888206120743,1.9653081182723744,0,-1.8256330490495767,0.820335356007638
WR,2023,6,00-0034272,4.10307069363121,-4.10307069363121,2.109716792412674,0,-1.8475063584970695,0.7807091821557101
WR,2023,6,00-0034487,3.5724145689131612,-3.5724145689131612,2.2313720610618413,0,-0.3859200342155195,0.8619728212469777
WR,2023,6,00-0033555,4.096471396986947,1.503528603013054,1.818423681674179,0,0.292690645149449,0.7807091821557101
WR,2023,6,00-0037487,3.6750976032676057,-2.375097603267606,3.287034139801519,0,1.284594159620006,0.820335356007638
WR,2023,6,00-0037745,2.8769483811776686,-0.3769483811776686,1.3321536322804792,0,1.8277146076054527,0.8619728212469777
WR,2023,6,00-0033572,3.0371231840435513,-3.0371231840435513,2.394181675924462,0,-2,0.820335356007638
WR,2023,6,00-0037382,3.5787572268498673,-3.5787572268498673,2.3933117072550703,0,0.4459400606144512,0.7807091821557101
WR,2023,6,00-0037257,2.773466066484079,-1.673466066484079,2.6891603142255223,0,1.7763372225272671,0.9057236642639067
WR,2023,6,00-0035298,2.890570729389188,-1.990570729389188,2.3797872183653954,0,2,0.9057236642639067
WR,2023,6,00-0028002,3.278411276630776,-1.2784112766307758,2.0820401689273007,0,-0.18707203744400602,0.7807091821557101
WR,2023,6,00-0039052,3.513384458134647,2.1866155418653532,2.9808496487386833,0,-1.5711388427605026,0.820335356007638
WR,2023,6,00-0037801,3.062161730712635,-3.062161730712635,1.9006390542878928,0,-0.3353042549241936,0.7807091821557101
WR,2023,6,00-0036991,2.571837267555117,-2.571837267555117,1.2614235162839051,0,-0.19290480687707628,1
WR,2023,6,00-0036877,2.571837267555117,-2.571837267555117,0.5827974076964,0,0.05371831985134129,1
WR,2023,6,00-0038911,2.571837267555117,-2.571837267555117,1.9518890005997287,0,-1.7765487371095057,1
WR,2023,6,00-0034854,2.727602206321758,-2.727602206321758,1.9167894153070517,0,-2,0.8619728212469777
WR,2023,6,00-0037666,3.155113770252159,-3.155113770252159,2.507366277916902,0,0.7534875972942315,0.8619728212469777
WR,2023,6,00-0035215,2.6474569504483605,4.152543049551639,1.7497537523713473,0,-1.7985990121931794,0.7807091821557101
WR,2023,6,00-0037273,2.4939672654387053,-1.3939672654387052,0.9244502643251624,0,-1.4457406724545274,0.9516951530106196
WR,2023,6,00-0036331,2.5618214307792435,-2.5618214307792435,1.0426465857776241,0,2,0.7807091821557101
WR,2023,6,00-0038752,2.5407752588498775,2.7592247411501223,2.315679432771321,0,-1.5291843147146478,0.8619728212469777
WR,2023,6,00-0034407,2.323526956515756,0.876473043484244,1.466687189824273,0,2,0.7807091821557101
WR,2023,6,00-0030068,2.256398163846363,0.6436018361536369,1.9668914049532589,0,-2,0.820335356007638
WR,2023,6,00-0038647,2.470050047556694,-2.470050047556694,2.280762212193427,0,-1.8526306530216685,0.820335356007638
WR,2023,6,00-0033466,2.2907838754579593,1.009216124542041,1.2879492902264404,0,-2,0.7807091821557101
WR,2023,6,00-0034646,2.2362379639423566,1.1637620360576433,2.3947947022307865,0,2,0.7807091821557101
WR,2023,6,00-0031941,2.172671935668769,-2.172671935668769,1.406847107769075,0,0.5053468155831677,0.820335356007638
WR,2023,6,00-0038619,2.3562048265341917,4.4437951734658085,1.3939942982519875,0,-1.656180162054107,0.9057236642639067
WR,2023,6,00-0032200,2.1088269384555525,-0.7088269384555526,1.0673281396598233,0,-1.7765487371095057,0.820335356007638
WR,2023,6,00-0038573,2.1895701684236526,-2.1895701684236526,2.14621889761646,0,-1.6007638645571527,0.820335356007638
WR,2023,6,00-0036626,2.353866668644795,-2.353866668644795,1.9035621469369945,0,0.5053468155831677,0.7807091821557101
WR,2023,6,00-0038941,2.2247025616263647,-0.024702561626364528,0.9919554574450804,0,-1.33563920897734,0.8619728212469777
WR,2023,6,00-0038563,2.2212663836957214,4.878733616304278,1.4863708129099287,0,-1.8256330490495767,0.9057236642639067
WR,2023,6,00-0035500,2.1351333747663457,-2.1351333747663457,1.6076232454616701,0,0.6277170203021194,0.7807091821557101
WR,2023,6,00-0031763,2.1051658257303103,-2.1051658257303103,1.8186560160223764,0,-2,0.7807091821557101
WR,2023,6,00-0038618,1.9550683965140576,-0.4550683965140576,1.2523870028126576,0,-1.497275853785297,0.8619728212469777
WR,2023,6,00-0037156,1.8473274732932472,-1.8473274732932472,1.16619135528496,0,-1.1512869640859065,1
WR,2023,6,00-0037261,2.0000019184310904,-0.2000019184310904,1.1931146457998116,0,1.3292280304641626,0.820335356007638
WR,2023,6,00-0033251,1.854157135143974,-1.854157135143974,1.8663543528653306,0,2,0.7807091821557101
WR,2023,6,00-0038496,1.4172084231246889,0.3827915768753112,1.2654694804241788,0,-1.1512869640859065,0.7807091821557101
WR,2023,6,00-0036841,1.392104517330782,-1.392104517330782,1.5356835587288722,0,-1.8595317331233503,0.8619728212469777
WR,2023,6,00-0033292,1.3160642961742757,-1.3160642961742757,0.9677796050046729,0,-2,0.820335356007638
WR,2023,6,00-0036635,1.2404294218462988,-1.2404294218462988,1.1112565619675605,0,-1.5080951727912502,0.7807091821557101
WR,2023,6,00-0037272,1.0778864951150735,-1.0778864951150735,1.2264676149383207,0,-2,0.8619728212469777
WR,2023,6,00-0037132,0.7978950778830174,-0.7978950778830174,1.038058235732483,0,-1.0526304944223503,0.7807091821557101
WR,2023,7,00-0031588,17.311461179300156,-2.5114611793001558,7.7597454554811645,0,-2,0.7429971445684742
WR,2023,7,00-0034827,17.417826711064475,-8.017826711064474,8.979299901973075,0,-2,0.7429971445684742
WR,2023,7,00-0033040,16.771720590105588,3.528279409894413,8.238004402615775,0,2,0.7429971445684742
WR,2023,7,00-0035676,16.70721475517442,7.992785244825583,6.706366878097837,0,2,0.7429971445684742
WR,2023,7,00-0033908,16.044761839180072,-10.144761839180072,6.709574574805878,0,-0.12566866611417943,0.9057236642639067
WR,2023,7,00-0030279,14.677494642436956,-7.177494642436956,7.972669474380739,0,1.022244681578578,0.7807091821557101
WR,2023,7,00-0036963,14.57984134585456,2.1201586541454436,5.748751641134287,0,-2,0.7807091821557101
WR,2023,7,00-0033921,12.251278875130462,-2.651278875130462,4.90545505854468,0,2,0.7807091821557101
WR,2023,7,00-0036613,11.52218685143728,-2.2221868514372787,3.229653604560518,0,-0.3533144114581632,0.7807091821557101
WR,2023,7,00-0034775,11.55084161763775,6.449158382362249,2.0284190315621244,0,-0.9573047419426093,0.7429971445684742
WR,2023,7,00-0031544,10.857324228096632,-7.657324228096631,5.470258848401137,0,2,0.7807091821557101
WR,2023,7,00-0037238,10.39887065319544,-1.9988706531954392,2.516059796727127,0,-2,0.7429971445684742
WR,2023,7,00-0036196,10.11697020739157,-9.016970207391571,4.49216667479457,0,-0.453769549532866,0.7429971445684742
WR,2023,7,00-0033282,9.916763685568052,-5.416763685568052,2.530575075892566,0,-1.2886942844279936,0.7429971445684742
WR,2023,7,00-0036261,10.66676218846122,-2.466762188461221,4.233420654656378,0,2,0.7807091821557101
WR,2023,7,00-0035662,10.1680202416041,-3.7680202416041,3.6967050356063935,0,-2,0.7429971445684742
WR,2023,7,00-0039075,10.256581922824044,9.143418077175955,4.018067335170246,0,-0.12566866611417943,0.7429971445684742
WR,2023,7,00-0032211,10.719338667761404,-4.919338667761403,4.10016416075036,0,2,0.7807091821557101
WR,2023,7,00-0038124,9.863376564070023,-5.663376564070023,3.391003461554315,0,-1.8096701106718156,0.9057236642639067
WR,2023,7,00-0035659,10.1447116399692,1.8552883600307997,3.088920165006839,0,-2,0.7429971445684742
WR,2023,7,00-0034960,9.877396417279924,4.622603582720076,4.975312576765712,0,-1.456928731979987,0.7807091821557101
WR,2023,7,00-0031408,9.680987284705596,7.519012715294407,4.441517357772797,0,-2,0.7807091821557101
WR,2023,7,00-0031381,10.059116733215289,-0.8591167332152896,5.22285436900751,0,-0.38748468100407707,0.7429971445684742
WR,2023,7,00-0037247,9.62273076603578,3.57726923396422,3.345619115722177,0,-0.004224730482794703,0.7807091821557101
WR,2023,7,00-0039064,9.330965113522424,0.1690348864775757,2.2492408531820205,0,-2,0.7429971445684742
WR,2023,7,00-0036988,8.25861616349825,7.541383836501751,3.3316477535896434,0,2,0.7807091821557101
WR,2023,7,00-0032765,8.78304355759241,2.9169564424075887,2.480230368645695,0,1.3802144656330402,0.7429971445684742
WR,2023,7,00-0037239,9.024696347574114,0.1753036524258853,2.810552568386346,0,0.6304193719118003,0.7429971445684742
WR,2023,7,00-0036252,8.880296390857861,6.4197036091421396,3.235579452013141,0,-2,0.7429971445684742
WR,2023,7,00-0037816,9.129674176461211,0.8703258235387885,4.6975249511324515,0,2,0.7807091821557101
WR,2023,7,00-0035216,7.892062741338929,2.5079372586610713,3.5378951804498557,0,-2,0.9516951530106196
WR,2023,7,00-0036912,8.818015086148762,-1.9180150861487615,3.5061829104354922,0,-2,0.7429971445684742
WR,2023,7,00-0038994,8.34293696253638,19.45706303746362,2.819942054146521,0,1.1818379565537864,0.7429971445684742
WR,2023,7,00-0034837,9.018780256503408,-8.018780256503408,3.6326450897618314,0,0.3632292291837461,0.7429971445684742
WR,2023,7,00-0036407,7.506777595366359,1.393222404633641,2.1875235053168693,0,-2,0.7807091821557101
WR,2023,7,00-0038559,7.638316065355467,-3.5383160653554677,3.6701579355446015,0,1.0410166027471928,0.7429971445684742
WR,2023,7,00-0037545,7.349761782178142,-2.1497617821781416,4.706417323587172,0,-2,0.7429971445684742
WR,2023,7,00-0034348,7.435213976292209,9.164786023707792,2.5956983289623983,0,-1.05599243248463,0.7429971445684742
WR,2023,7,00-0039067,7.051074832219593,7.448925167780407,1.671155198491855,0,1.1641970791036667,0.7429971445684742
WR,2023,7,00-0037741,6.926849595251822,-0.12684959525182204,2.2592305481278014,0,-0.5728507494526133,0.7429971445684742
WR,2023,7,00-0036326,6.924241642100251,-6.924241642100251,4.398562815403919,0,-1.9445614571697074,0.8619728212469777
WR,2023,7,00-0033943,7.320140772124349,-2.020140772124349,2.9623204070829656,0,-1.7297129501484665,0.7807091821557101
WR,2023,7,00-0039146,7.034793614386054,2.565206385613946,2.8616242829698058,0,1.011132256787171,0.7807091821557101
WR,2023,7,00-0036980,6.770304309093328,1.1296956909066722,2.8136334108407253,0,-2,0.7807091821557101
WR,2023,7,00-0038117,6.305042552647017,-3.605042552647017,2.037996807467947,0,1.5140007753007854,0.820335356007638
WR,2023,7,00-0033307,6.867930047587587,8.432069952412414,3.801912596053798,0,2,0.7429971445684742
WR,2023,7,00-0038997,6.561606454783748,14.438393545216252,2.484520107448188,0,0.6502257166498312,0.7429971445684742
WR,2023,7,00-0035140,5.229863297374548,-4.129863297374548,2.420350636043357,0,1.1641970791036667,0.9057236642639067
WR,2023,7,00-0037240,5.69920184951742,-5.69920184951742,3.744111297639704,0,0.5039193773517352,0.9057236642639067
WR,2023,7,00-0036936,6.104340074208542,-2.5043400742085415,1.8970490257546768,0,1.0410166027471928,0.7429971445684742
WR,2023,7,00-0038543,6.065094537334432,8.23490546266557,3.0135596802778513,0,1.7053684042694817,0.7807091821557101
WR,2023,7,00-0035535,5.867792296842961,-3.1677922968429613,2.4576194600840386,0,-2,0.7429971445684742
WR,2023,7,00-0036913,5.283355742971433,-3.4833557429714332,1.7619609963556353,0,1.1641970791036667,0.7429971445684742
WR,2023,7,00-0036309,5.648571612142159,-0.2485716121421584,3.0652212148572966,0,1.847249672687887,0.7807091821557101
WR,2023,7,00-0038104,4.952487316825565,-4.252487316825565,2.23417568259239,0,-2,0.9516951530106196
WR,2023,7,00-0036345,5.649269632755137,1.5507303672448636,2.357386394724283,0,1.2208718437534687,0.7429971445684742
WR,2023,7,00-0032385,4.551531821051095,-3.7515318210510955,2.545585650187591,0,-1.6829232783831691,0.820335356007638
WR,2023,7,00-0034419,4.881014555222004,-3.6810145552220037,3.4144243296026686,0,-2,0.7429971445684742
WR,2023,7,00-0036849,5.921180734735997,3.6788192652640026,2.997332846471523,0,2,0.7429971445684742
WR,2023,7,00-0036550,5.059876889510866,-0.45987688951086625,1.7042264239461504,0,1.5255052832710945,0.7807091821557101
WR,2023,7,00-0037664,4.934891224445258,1.8651087755547424,1.8760851603747648,0,-2,0.7429971445684742
WR,2023,7,00-0038938,4.792173842774073,3.7078261572259272,1.7202391111765145,0,-1.6829232783831691,0.820335356007638
WR,2023,7,00-0036415,4.547498241776577,-3.5474982417765766,2.0516521220084623,0,1.90323996166249,0.7807091821557101
WR,2023,7,00-0027944,4.284340033314735,-3.4843400333147354,2.461362471342221,0,0.7706258044774914,1
WR,2023,7,00-0036387,4.328996664557529,-2.728996664557529,2.3142601022789293,0,2,1
WR,2023,7,00-0032464,4.452544788411604,-1.452544788411604,2.1279792416426275,0,2,0.7429971445684742
WR,2023,7,00-0038544,4.223019906294263,-1.7230199062942626,1.9492993067518398,0,-1.2460932820242032,0.7807091821557101
WR,2023,7,00-0036165,4.382714307030204,-2.082714307030204,2.5428216364906855,0,-1.6829232783831691,0.7807091821557101
WR,2023,7,00-0036259,4.049094965062816,3.8509050349371847,2.250734717270481,0,2,0.7807091821557101
WR,2023,7,00-0031547,4.427180162734295,-3.1271801627342954,2.258653181922185,0,2,0.7807091821557101
WR,2023,7,00-0036233,4.495818057465165,-1.2958180574651648,3.1786098159156086,0,-2,0.7807091821557101
WR,2023,7,00-0031428,4.519135774969727,-3.319135774969727,1.7613310958721324,0,0.9648872548092411,0.7807091821557101
WR,2023,7,00-0031235,4.293242670947888,3.1067573290521127,1.5417656164370244,0,-1.5929476125297057,0.820335356007638
WR,2023,7,00-0031549,4.4660801301105835,3.2339198698894167,2.3526880992224255,0,2,0.7807091821557101
WR,2023,7,00-0035208,4.461096511556628,-4.461096511556628,4.0695699317122065,0,-2,0.8619728212469777
WR,2023,7,00-0033555,4.227030680932684,-4.227030680932684,2.0090751502396027,0,0.3811835893844136,0.7429971445684742
WR,2023,7,00-0037487,3.69820982222433,-0.7982098222243295,2.901706675378111,0,0.5816068511812006,0.7807091821557101
WR,2023,7,00-0037837,4.335361657767995,-4.235361657767996,3.5426707820698575,0,0.9648872548092411,0.7807091821557101
WR,2023,7,00-0034418,3.855206373040181,1.9447936269598198,2.2477129114944536,0,-2,0.9057236642639067
WR,2023,7,00-0035215,3.4756849581251648,-1.9756849581251648,1.8397576785074208,0,-1.7648101680821493,0.7429971445684742
WR,2023,7,00-0039052,4.027753117990855,-3.027753117990855,1.9169010787984644,0,0.5816068511812006,0.7807091821557101
WR,2023,7,00-0038090,3.8176794690890183,-1.3176794690890183,1.5364405149606886,0,-2,0.7429971445684742
WR,2023,7,00-0034487,3.144844266619227,-2.144844266619227,1.9613298890330952,0,0.22431159258464275,0.820335356007638
WR,2023,7,00-0034983,3.114310748718852,-0.7143107487188516,1.7611803292575825,0,-1.7318725040291958,0.7807091821557101
WR,2023,7,00-0038976,3.4503007357217452,-4.550300735721745,2.3232771174830633,0,-1.9682951720258568,0.7429971445684742
WR,2023,7,00-0037745,2.8517356008705685,-2.3517356008705685,1.4973580363258305,0,1.847249672687887,0.820335356007638
WR,2023,7,00-0038752,3.014896617023121,11.085103382976879,2.2723732392385267,0,-1.975129076137386,0.820335356007638
WR,2023,7,00-0033572,2.8363670303726938,2.6636329696273062,2.4433853299030734,0,-2,0.7807091821557101
WR,2023,7,00-0034646,2.7358850637650054,6.164114936234995,2.1341473502532455,0,1.6142918573376346,0.7429971445684742
WR,2023,7,00-0037098,2.8331561887458196,-2.03315618874582,1.7325752591687986,0,1.011132256787171,0.820335356007638
WR,2023,7,00-0034407,2.716462350722183,0.2835376492778172,1.0053727586334564,0,0.28321022452982547,0.7429971445684742
WR,2023,7,00-0035298,2.7063960964326896,2.393603903567311,2.153431321182351,0,2,0.8619728212469777
WR,2023,7,00-0034297,2.6149790994668303,-0.5149790994668302,1.8686207016996694,0,1.2173026505561635,0.8619728212469777
WR,2023,7,00-0034272,3.313689106172767,12.586310893827234,2.0731178066900537,0,-1.2812866673749652,0.7429971445684742
WR,2023,7,00-0035934,2.571837267555117,-1.371837267555117,1.9082843495781447,0,-1.6295057807085698,1
WR,2023,7,00-0038393,3.246135734330812,-0.3861357343308116,2.0440964438394937,0,1.011132256787171,0.7807091821557101
WR,2023,7,00-0038621,2.880902184630582,6.519097815369419,1.4150654254488106,0,-1.6497162093656237,0.7807091821557101
WR,2023,7,00-0035164,2.4154867296069273,-2.4154867296069273,2.0990795447572506,0,-1.975129076137386,0.9516951530106196
WR,2023,7,00-0038563,2.7728342569280917,0.02716574307190811,2.056696573940542,0,-1.7318725040291958,0.8619728212469777
WR,2023,7,00-0038627,2.3289889785420916,-2.3289889785420916,1.5054376430261556,0,-1.5490598182934021,0.9516951530106196
WR,2023,7,00-0033466,2.4987288533320333,-1.7987288533320331,1.375863959368293,0,-1.078234093697513,0.7429971445684742
WR,2023,7,00-0030068,2.3469187196119092,0.45308128038809103,2.2334728706142983,0,-2,0.7807091821557101
WR,2023,7,00-0034854,2.482766778524602,-0.08276677852460157,2.025589229027055,0,-2,0.820335356007638
WR,2023,7,00-0036626,2.395189714156343,-2.395189714156343,2.033777919908223,0,1.2173026505561635,0.7429971445684742
WR,2023,7,00-0038573,2.134613640542891,0.7653863594571093,2.087957940267466,0,-1.2460932820242032,0.7807091821557101
WR,2023,7,00-0031941,2.0222498024667326,-2.0222498024667326,1.530201032898084,0,1.2173026505561635,0.7807091821557101
WR,2023,7,00-0036331,2.3096611876697715,-2.3096611876697715,1.1715832599524805,0,2,0.7429971445684742
WR,2023,7,00-0038941,2.2828079856779375,2.017192014322063,1.0235883751718764,0,-1.8852789292636842,0.820335356007638
WR,2023,7,00-0037216,2.0619172022879138,-2.0619172022879138,1.7870511224165182,0,-1.6821201541602395,0.8619728212469777
WR,2023,7,00-0035500,1.845901084894032,-1.845901084894032,1.558079992196173,0,-0.8628545642876945,0.7429971445684742
WR,2023,7,00-0037261,1.987508296611116,3.512491703388884,1.3156532985028677,0,1.3660680390882447,0.7807091821557101
WR,2023,7,00-0038821,1.6919040725743169,-1.6919040725743169,1.3415556797672439,0,-1.6513747765564675,0.8619728212469777
WR,2023,7,00-0031763,1.5395223873651,-1.5395223873651,1.5114524014735577,0,-2,0.7429971445684742
WR,2023,7,00-0036497,1.5397006009560004,1.1602993990439998,1.7626797380490955,0,-1.6038686475886468,0.820335356007638
WR,2023,7,00-0036841,1.2620288473730967,-1.2620288473730967,1.284244025516886,0,-1.396429455790757,0.820335356007638
WR,2023,7,00-0033292,1.1778833088964136,-1.1778833088964136,1.067361388752747,0,-2,0.7807091821557101
WR,2023,8,00-0033040,18.11559864493519,3.084401355064813,6.564553808284899,0,2,0.7071067811865476
WR,2023,8,00-0036900,14.319633701816093,5.880366298183906,8.734170354615404,0,2,0.7429971445684742
WR,2023,8,00-0034827,13.439993413444215,-5.939993413444215,9.143179107639206,0,-2,0.7071067811865476
WR,2023,8,00-0035676,14.566087392466947,14.433912607533053,4.975088710712503,0,2,0.7071067811865476
WR,2023,8,00-0033908,14.74081823095997,-10.64081823095997,7.343510072315662,0,0.7988328982005575,0.8619728212469777
WR,2023,8,00-0031588,14.609525520064588,-3.1095255200645884,4.724776248148563,0,-2,0.7071067811865476
WR,2023,8,00-0036963,14.4039168549059,-0.6039168549058989,4.345125945387574,0,-2,0.7429971445684742
WR,2023,8,00-0038994,11.61066985547221,6.289330144527792,5.238301385944471,0,1.6716776848492438,0.7071067811865476
WR,2023,8,00-0030035,12.159553662913016,-0.9595536629130166,5.429796955487675,0,2,0.7429971445684742
WR,2023,8,00-0034775,11.779468902022002,-5.179468902022001,3.0092258771193623,0,1.0469308104207329,0.7071067811865476
WR,2023,8,00-0033921,10.615307798832957,4.684692201167044,4.3721420050909,0,2,0.7429971445684742
WR,2023,8,00-0034960,10.96408136328948,-8.56408136328948,3.4485005875206527,0,0.28026738754609304,0.7429971445684742
WR,2023,8,00-0036613,12.1583230929009,9.441676907099101,2.7274076223343675,0,-1.3802955198113298,0.7429971445684742
WR,2023,8,00-0036554,11.329919677961884,-6.329919677961884,5.283561727695096,0,-2,0.7429971445684742
WR,2023,8,00-0036358,11.568043728045636,23.431956271954363,2.6666497867944505,0,-2,0.7429971445684742
WR,2023,8,00-0030279,12.607685118774942,-1.7076851187749416,5.217390780328046,0,-2,0.7429971445684742
WR,2023,8,00-0036252,9.83070935951161,4.16929064048839,3.7327116162792193,0,-2,0.7071067811865476
WR,2023,8,00-0037238,9.468381110122008,-1.4683811101220083,2.6321063317084614,0,-1.648245301420392,0.7071067811865476
WR,2023,8,00-0037247,10.437362126324029,-1.7373621263240295,3.7311039054508592,0,-2,0.7429971445684742
WR,2023,8,00-0035640,10.819810447427292,-1.6198104474272927,2.39949858526561,0,-1.2329221743542018,0.7807091821557101
WR,2023,8,00-0038997,9.71858379367166,0.9814162063283387,2.4722267569103886,0,0.4999720779740158,0.7071067811865476
WR,2023,8,00-0037239,9.70409873661862,-2.60409873661862,2.4074342766365255,0,-1.0452480376674622,0.7071067811865476
WR,2023,8,00-0031408,10.49385299382053,0.9061470061794701,4.706690723614807,0,-2,0.7429971445684742
WR,2023,8,00-0037740,10.086349914027355,4.013650085972644,2.4813461697469315,0,2,0.7429971445684742
WR,2023,8,00-0039064,9.475732917721276,-5.075732917721275,2.4705897779450736,0,-2,0.7071067811865476
WR,2023,8,00-0035659,10.45826950380022,4.34173049619978,3.451433471430569,0,-2,0.7071067811865476
WR,2023,8,00-0039075,10.616346202341818,-4.816346202341818,3.418627531092001,0,0.7988328982005575,0.7071067811865476
WR,2023,8,00-0030564,8.728907754865226,24.07109224513477,5.520913659566679,0,-1.0433984023602976,0.7429971445684742
WR,2023,8,00-0032211,9.714742360239024,8.385257639760978,2.8758657543928363,0,-0.35722093436179764,0.7429971445684742
WR,2023,8,00-0038124,10.550565290098998,-5.750565290098997,4.474223102853692,0,-2,0.8619728212469777
WR,2023,8,00-0032765,9.577843909649255,-0.7778439096492544,2.66869232069101,0,1.5558101129812827,0.7071067811865476
WR,2023,8,00-0039067,7.817281674363847,-0.21728167436384727,2.2517961191276,0,1.2123511958190503,0.7071067811865476
WR,2023,8,00-0036988,9.195510387616311,-5.295510387616311,3.0810080125860573,0,2,0.7429971445684742
WR,2023,8,00-0033282,7.94431282002994,-3.74431282002994,2.4955362850768816,0,-0.29253425954085566,0.7071067811865476
WR,2023,8,00-0033307,9.176453526980378,1.9235464730196217,2.7724004222329857,0,-0.14870700262199052,0.7071067811865476
WR,2023,8,00-0035662,9.448380244048684,2.851619755951317,3.5763082698246045,0,-2,0.7071067811865476
WR,2023,8,00-0036261,10.545469447981583,2.854530552018417,2.8199407879143212,0,2,0.7429971445684742
WR,2023,8,00-0034348,9.608082665299376,0.2919173347006243,3.2462455824185557,0,-2,0.7071067811865476
WR,2023,8,00-0031381,10.985995708238995,-9.385995708238996,4.66943625416083,0,-1.0192524223723418,0.7071067811865476
WR,2023,8,00-0035216,8.02288876129181,4.47711123870819,3.084839649515062,0,-1.0286110930305377,0.9057236642639067
WR,2023,8,00-0036196,8.988764566300212,10.211235433699791,4.134641126808914,0,0.28395987711267084,0.7071067811865476
WR,2023,8,00-0031544,10.06091240804665,1.8390875919533496,5.25467125218929,0,2,0.7429971445684742
WR,2023,8,00-0036407,8.101133487572785,3.8988665124272153,2.194015620720392,0,-2,0.7429971445684742
WR,2023,8,00-0033009,7.316912054680817,4.783087945319183,2.1925552239935966,0,0.17768482911026906,0.7429971445684742
WR,2023,8,00-0038543,6.934814873628329,4.165185126371671,3.126437534135889,0,0.5402078022628021,0.7429971445684742
WR,2023,8,00-0037816,8.999400943045913,0.8005990569540877,4.45802088496239,0,2,0.7429971445684742
WR,2023,8,00-0037545,8.94946755472425,13.85053244527575,4.829259978930234,0,-1.357026942236141,0.7071067811865476
WR,2023,8,00-0038977,8.367926842796717,-3.767926842796717,4.1266790003533895,0,1.943742223504405,0.7807091821557101
WR,2023,8,00-0036410,6.962458892390112,2.4375411076098885,2.4329900562330886,0,-2,0.7807091821557101
WR,2023,8,00-0034521,6.9238550456825525,-0.9238550456825525,4.547808122823948,0,2,0.7429971445684742
WR,2023,8,00-0031236,6.4206032784881515,6.279396721511848,3.9263059739034083,0,2,0.7807091821557101
WR,2023,8,00-0037742,6.697181688759066,-6.697181688759066,2.0882450424451764,0,0.7882870459575125,0.8619728212469777
WR,2023,8,00-0039146,7.017280999518673,3.282719000481328,2.5696441004680124,0,2,0.7429971445684742
WR,2023,8,00-0033943,8.094706851610434,-6.294706851610434,2.6320488632662475,0,1.2539333643709332,0.7429971445684742
WR,2023,8,00-0036912,8.02726800897112,11.372731991028878,3.1135679483897336,0,-2,0.7071067811865476
WR,2023,8,00-0036326,5.460603706691975,-3.460603706691975,4.011298711840464,0,0.03053633626007357,0.820335356007638
WR,2023,8,00-0036345,6.691350063553841,7.208649936446159,1.3217271743103252,0,1.423893715091884,0.7071067811865476
WR,2023,8,00-0036936,5.995308882838657,-2.895308882838657,1.5305661787505196,0,0.5547481078644979,0.7071067811865476
WR,2023,8,00-0034837,7.668621793187262,3.631378206812739,3.9937398177404404,0,0.7683744216305992,0.7071067811865476
WR,2023,8,00-0039062,6.2795280932877295,1.9204719067122697,2.987120617601041,0,1.7514089140974467,0.7807091821557101
WR,2023,8,00-0034777,7.2025894807692,-3.9025894807692,2.674686218473295,0,1.7514089140974467,0.7807091821557101
WR,2023,8,00-0036980,5.8619831525109944,-1.8619831525109944,2.7092075455016382,0,-2,0.7429971445684742
WR,2023,8,00-0036849,7.031464338202246,-1.131464338202246,2.7361556961696323,0,2,0.7071067811865476
WR,2023,8,00-0038117,5.155047565784532,-3.4550475657845316,2.1867940030334183,0,1.2747493339148863,0.7807091821557101
WR,2023,8,00-0037741,6.384844956139039,14.415155043860961,1.811913729575507,0,-0.3623823333607403,0.7071067811865476
WR,2023,8,00-0035535,5.819662219345965,-5.419662219345964,2.389073077237661,0,-2,0.7071067811865476
WR,2023,8,00-0034272,5.207358145784603,-1.507358145784603,3.625531638424026,0,-1.707437103834382,0.7071067811865476
WR,2023,8,00-0031549,5.687715855785223,-5.687715855785223,1.297527468791129,0,2,0.7429971445684742
WR,2023,8,00-0036182,6.449671821294858,3.3503281787051424,3.928496235599975,0,-2,0.7807091821557101
WR,2023,8,00-0037240,4.218508843308074,-1.6185088433080739,3.90699641827397,0,1.9786144365830223,0.8619728212469777
WR,2023,8,00-0035140,3.363527187987831,-0.7635271879878309,2.2173989064317317,0,1.2123511958190503,0.8619728212469777
WR,2023,8,00-0034764,4.8867407741039575,-1.8867407741039575,2.4172345348130566,0,2,0.7429971445684742
WR,2023,8,00-0036913,4.675805289918921,-4.075805289918922,1.9547651455634918,0,1.2123511958190503,0.7071067811865476
WR,2023,8,00-0036955,5.095105735071023,-3.695105735071023,2.6130854588994374,0,-2,0.820335356007638
WR,2023,8,00-0036309,5.608444759327685,-0.7084447593276844,2.536910928664258,0,0.6795134250231684,0.7429971445684742
