player_id,player_display_name,position,current_team,dynasty_value,year1_fppg,year3_fppg,elite_probability,starter_probability,breakout_probability,confidence,overall_rank
00-0033869,Mitchell Trubisky,QB,TEN,358.11603112829613,10.67007559171346,10.27254668724957,0.07613855539248987,0.22437113190835775,0.2554720981939282,Low,178
00-0040705,Chimere Dike,WR,TEN,358.00659954629805,5.086368062735555,5.086368062735555,0.00841799712432292,0.02429227950500554,0.10507315619832051,High,179
00-0039376,Spencer Rattler,QB,NO,355.8172053533227,7.138058724282144,7.281533704640215,0.03939025164996553,0.09748234360317516,0.2143568574563861,Low,180
00-0034753,Mark Andrews,TE,BAL,352.80711503987936,6.3470068377670055,4.917749380608939,0.1551930116246058,0.34401194528006807,0.1040117459441405,High,181
00-0035719,Deebo Samuel Sr.,WR,SF,352.24392628150383,7.8849949877176995,4.730716059639514,0.03169902779797374,0.4287744448027455,0.0631113578891654,High,182
00-0038951,Sean Tucker,RB,TB,351.6055170360539,6.619033678788248,4.978685503496227,0.01178788722872258,0.16304355681646157,0.13687514407950296,Medium,183
00-0039032,Tyjae Spears,RB,TEN,349.62960470126364,8.183008413756303,5.7037426784617455,0.09945065708841178,0.2445822718661045,0.11781765731874196,Medium,184
00-0040211,Graham Mertz,QB,HOU,348.9031950242992,5.899457683186544,6.018036782618593,0.02870229426802241,0.09023282536269515,0.12765338365450524,Low,185
00-0036919,Kenny Gainwell,RB,TB,348.6700068939253,9.09136544422121,3.939301730001552,0.10848413672554191,0.20277500671425144,0.110123853591693,Medium,186
00-0037545,Rashid Shaheed,WR,SEA,347.70193899431024,5.969465031015677,4.956462553553963,0.00841799712432292,0.23110047784169013,0.16054230464702451,High,187
00-0034827,DJ Moore,WR,BUF,345.82890451167924,6.724432758344857,4.706863127862861,0.02901866152303144,0.37476435522470414,0.02463705024894858,High,188
00-0040237,Tez Johnson,WR,TB,343.70454314674555,5.265400642436032,5.265400642436032,0.00841799712432292,0.02429227950500554,0.10603178999299788,High,189
00-0039534,Carter Bradley,QB,JAX,341.6049774040013,5.8074457376806485,5.865520195057455,0.02870229426802241,0.09023282536269515,0.12765338365450524,Low,190
00-0035229,T.J. Hockenson,TE,MIN,340.6868763328416,5.729767645036527,5.352693516468221,0.00823284074469057,0.21391810107184792,0.07562904527214866,High,191
00-0040589,Kurtis Rourke,QB,SF,339.6625921468393,5.74321220759292,5.858650772965539,0.02870229426802241,0.09023282536269515,0.132179227069241,Low,192
00-0039344,Jonathon Brooks,RB,CAR,339.22880229501226,6.268486518128794,6.192553042357387,0.17754678527740528,0.6310259937812872,0.34534893287073537,Low,193
00-0039164,Anthony Richardson,QB,IND,337.09860389093603,9.940323704971426,10.140124211441352,0.06860048725520128,0.19398030365016747,0.4699476735429755,Low,194
00-0038128,Malik Willis,QB,MIA,332.5766326120704,9.328323004174775,9.328323004174775,0.03182756902347463,0.09696424625721056,0.31793020875561706,Low,195
00-0032950,Carson Wentz,QB,MIN,331.6941271637111,10.115668509556064,8.666432832737495,0.03817448691633588,0.17154651159322667,0.237542881088698,Low,196
00-0035261,Tony Pollard,RB,TEN,330.55352902290383,10.221884026133893,2.986705836925342,0.14411177909158887,0.2956355636213364,0.07331998064333624,Medium,197
00-0040203,Will Howard,QB,PIT,329.5503640479185,5.55299548714721,5.664610696438869,0.02952512930575262,0.08690859249662629,0.132179227069241,Low,198
00-0040736,Mason Taylor,TE,NYJ,327.78371643941693,5.285006564452149,5.552560021777539,0.01485823345877521,0.3709870281806624,0.02856032116479455,Medium,199
00-0031588,Stefon Diggs,WR,WAS,325.4371754479828,8.16156150299613,3.7632922272951546,0.12843505498933488,0.37798143741083984,0.07580674473572693,High,200
00-0030506,Travis Kelce,TE,KC,325.23302872832363,8.522217414861402,3.597755753715489,0.28913056645504104,0.699346807611967,0.05661270038444604,High,201
00-0039391,Kimani Vidal,RB,LAC,324.8199378727875,7.3870371417249405,5.373512111699567,0.06489395445144804,0.1363234339178787,0.09134068593137352,Medium,202
00-0035685,David Montgomery,RB,HOU,324.3839900204535,9.948289694355632,2.9711938717554873,0.03175803236978843,0.11430998289289626,0.07288210489126803,Medium,203
00-0040134,Pat Bryant,WR,DEN,324.0363627387294,5.396463142447545,5.396463142447545,0.00841799712432292,0.0282850905378907,0.15996187388283442,Medium,204
00-0039738,Blake Corum,RB,LA,320.96945299493865,6.857390199523101,4.253963974272418,0.06146923517684589,0.4274918713944296,0.2461218030812952,Medium,205
00-0036875,Rhamondre Stevenson,RB,NE,317.57801667390584,10.359934838986902,3.596948997162362,0.15969387246557257,0.5381967193522598,0.06885584098249395,Medium,206
00-0036555,Chuba Hubbard,RB,CAR,316.59961268529935,8.710811246747758,3.9732699518783408,0.09879966868103882,0.19068913658919365,0.07257443169058997,Medium,207
00-0038621,DeMario Douglas,WR,NE,314.18829256757226,4.756291489460857,4.756291489460857,0.00841799712432292,0.02429227950500554,0.07732820715525711,High,208
00-0039916,Ricky Pearsall,WR,SF,313.58526108910485,6.624334727953645,6.624334727953645,0.04495612115344907,0.2523109834049352,0.15931808630637018,Medium,209
00-0036244,Colby Parkinson,TE,LA,312.0904658616881,5.09598150997113,5.09598150997113,0.08857398045986158,0.1617548224821516,0.098148969110947,High,210
00-0038102,Kenny Pickett,QB,CAR,311.59841426872697,7.586421477039928,7.586421477039928,0.04705020049725884,0.14647656337154444,0.2434928792571975,Low,211
00-0038393,Dontayvion Wicks,WR,PHI,311.2476147213382,5.2683406984483385,5.2683406984483385,0.00841799712432292,0.02429227950500554,0.08879867281551493,Medium,212
00-0040667,Matthew Golden,WR,GB,311.04727070067304,4.956417180242753,4.956417180242753,0.0111537297382739,0.1514955954295678,0.13201150629229794,High,213
00-0041496,Jonah Coleman,RB,DEN,310.47376448022607,5.311725244791334,5.292988581283524,0.01492814626619858,0.04019793245138137,0.09875466548870548,Rookie-Low,214
00-0041052,Kaelon Black,RB,SF,309.95617115096434,6.634194935707273,4.967111352080015,0.04237960546941171,0.14662661670113922,0.14271850809990833,Rookie-Low,215
00-0029604,Kirk Cousins,QB,LV,306.65836211399744,8.673844897693039,5.445122790538759,0.04899954688579862,0.1533418111318085,0.13593496566645344,Low,216
00-0037525,Jordan Mason,RB,MIN,306.3616151823782,8.136964663128815,3.673177548636192,0.07306877959734179,0.13087460945403023,0.0957273042509502,Medium,217
00-0035659,Terry McLaurin,WR,WAS,303.42359528884913,9.151917420244237,5.268488096180821,0.15159513402474642,0.3674535834873297,0.03350840721787543,Medium,218
00-0038976,Marvin Mims Jr.,WR,DEN,302.593868066576,4.643179845032319,4.643179845032319,0.00841799712432292,0.0276158418743433,0.2101698037126616,High,219
00-0039798,Isaiah Davis,RB,NYJ,302.5617347739945,5.640768398258258,4.54437686599803,0.01178788722872258,0.03799729364846573,0.131420361007776,Medium,220
00-0039342,Xavier Legette,WR,CAR,301.95230271288546,4.740618122296925,4.740618122296925,0.01239642627533662,0.14167291255750958,0.16472915253849268,High,221
00-0036898,Davis Mills,QB,HOU,301.203645955024,7.33334222511562,7.33334222511562,0.03939025164996553,0.09748234360317516,0.2459578391925684,Low,222
00-0039491,Jalen Coker,WR,CAR,299.9785248384835,5.537393732228982,5.537393732228982,0.00841799712432292,0.03390345575058491,0.09162937674121983,Medium,223
00-0037256,Rachaad White,RB,WAS,299.79135813749133,7.952642211256427,3.326731567584724,0.0593584979632184,0.11382222195992953,0.10507986095255044,Medium,224
00-0040584,Gunnar Helm,TE,TEN,298.41709967896566,4.29544102944569,4.402827055181832,0.01600112696921399,0.09861185797277502,0.02438414252325143,High,225
00-0035704,Drew Lock,QB,SEA,297.4391479540401,8.957913760349442,8.957913760349442,0.02870229426802241,0.09023282536269515,0.2989499388764592,Low,226
00-0036290,Cole Kmet,TE,CHI,296.39831652315,4.436386054167456,4.436386054167456,0.03449633046282639,0.06695224469516321,0.04181826986506059,High,227
00-0037263,Tyler Allgeier,RB,ARI,291.6238560537337,6.728703238430635,3.668108240522075,0.063937444594929893,0.29836249769524714,0.1588684981466111,Medium,228
00-0037112,Jake Tonges,TE,SF,290.97299149654384,5.672766353653109,5.672766353653109,0.08702364262216913,0.35884963482543614,0.02101983719561385,Medium,229
00-0038618,Xavier Hutchinson,WR,HOU,289.31502909420647,4.480878510012732,4.411957677265861,0.00841799712432292,0.02429227950500554,0.0415604458647379,High,230
00-0040206,Riley Leonard,QB,IND,289.15111670896573,7.402019837075553,7.550800435800771,0.02857635344976068,0.12794795287463112,0.2311227168793248,Low,231
00-0035993,Tyler Huntley,QB,BAL,288.9754046846809,7.5327059058755825,7.5327059058755825,0.03182756902347463,0.09696424625721056,0.30272682724166566,Low,232
00-0033858,Jonnu Smith,TE,GB,286.2755150944367,5.166235221358232,3.9860424434605246,0.04722187609469202,0.1948653000510669,0.05178271040638681,High,233
00-0040782,Isaiah Bond,WR,CLE,285.52646895667806,4.280046970629505,4.3870481448952425,0.00841799712432292,0.02429227950500554,0.1267686089812809,High,234
00-0031503,Jameis Winston,QB,NYG,284.82477176763865,9.41394967050102,8.672312472708489,0.0618466222034251,0.17445751224516287,0.29877129044973055,Low,235
00-0034771,Mason Rudolph,QB,PIT,282.4336184943156,7.569140902019825,7.535071048156968,0.02870229426802241,0.09023282536269515,0.26605093045409983,Low,236
00-0036158,J.K. Dobbins,RB,DEN,281.91478946961917,10.285520373625005,4.238558392383528,0.06440418657716203,0.28719532766080397,0.10697356809151806,Medium,237
00-0037291,Jalen Nailor,WR,LV,281.70204079791887,4.607964403644515,4.07073524898585,0.00841799712432292,0.02429227950500554,0.03905574455079965,High,238
00-0040727,Tre Harris,WR,LAC,276.9355185321989,4.082622921502519,4.082622921502519,0.00841799712432292,0.03673320801347403,0.15362788449425482,High,239
00-0040142,Kaleb Johnson,RB,GB,276.4609461209253,5.707798382509401,5.677829089146876,0.05236104691131248,0.21316216628412396,0.17386352943046787,Medium,240
00-0040078,Brashard Smith,RB,KC,275.6651644586722,4.307509777856,4.133141898625214,0.06749473820134609,0.09187352097083532,0.06957737979458986,Medium,241
00-0033885,David Njoku,TE,LAC,275.64497848607914,6.024347308017027,5.08952117359886,0.0066882212938757,0.12240433406645916,0.01929386840557622,Medium,242
00-0040964,EJ Smith,RB,KC,275.500665670758,4.171540889435727,4.425587729602364,0.02237845026433834,0.05236678396210003,0.09092406138170632,Rookie-Low,243
00-0038104,Tyquan Thornton,WR,KC,274.5833904877142,5.001437626741889,4.980722489352793,0.00841799712432292,0.05332561984736656,0.15422780156031962,Medium,244
00-0040202,Devin Neal,RB,NO,274.3415763577511,5.979261521334696,5.944436417061941,0.01492814626619858,0.04019793245138137,0.11448128412106802,Medium,245
00-0038619,Andrei Iosivas,WR,CIN,272.1233466231959,4.553013380330322,4.3116703766460605,0.00841799712432292,0.02429227950500554,0.04096388792718797,High,246
00-0033881,Evan Engram,TE,DEN,271.1196724018186,5.464664594325034,3.817251085303576,0.03174059549770419,0.2420204955747041,0.0169839308650146,High,247
00-0037012,Trey Lance,QB,LAC,270.82307032851423,7.538909830696688,7.614298929003655,0.08580818771432246,0.17401149374179603,0.29119771935546007,Low,248
00-0040234,Quinn Ewers,QB,JAX,269.22791620534485,7.415956491463062,7.565017216941469,0.05041363070846145,0.14596497165319627,0.1848674197857809,Low,249
00-0040729,Jack Bech,WR,LV,267.57663266586155,4.263729484554229,4.263729484554229,0.00841799712432292,0.03161879097000354,0.07098906869860931,High,250
00-0039880,Malik Washington,WR,MIA,264.86631147428994,3.871270222844066,3.871270222844066,0.00841799712432292,0.02365028586273381,0.08419098726193294,High,251
00-0030279,Keenan Allen,WR,IND,261.62192513967574,7.238502827608111,2.74127657425425,0.03569894149000845,0.3393617985619054,0.03226996556888746,High,252
00-0037013,Zach Wilson,QB,NO,261.12176324699095,7.324110933039677,7.324110933039677,0.06960064634071113,0.21295407576850556,0.24005677081489277,Low,253
00-0040198,Ollie Gordon II,RB,MIA,259.5957826568671,3.839466018095928,3.839466018095928,0.01307665153137191,0.03924898174258359,0.07491596499330311,Medium,254
00-0037837,Calvin Austin III,WR,NYG,256.43407719719016,4.710109343281109,4.192102532591765,0.00841799712432292,0.02429227950500554,0.08018721925681373,High,255
00-0037838,Isaiah Likely,TE,NYG,256.33263194860046,4.484583012662177,4.484583012662177,0.0066882212938757,0.02695998689276634,0.01773221922196824,Medium,256
00-0040131,Kyle Williams,WR,NE,255.99699636231256,4.079212487550568,4.079212487550568,0.00841799712432292,0.02813303911767363,0.09062298923960724,High,257
00-0039146,Jayden Reed,WR,GB,253.9033903500404,7.027386539127935,6.879558461250211,0.02773195030635388,0.18606781946655424,0.111505765111715,Low,258
00-0035689,Dawson Knox,TE,BUF,253.81028538236583,4.320990590502065,3.783045491185423,0.01500562498164761,0.0503188580743177,0.0169839308650146,High,259
00-0040937,Dominic Richardson,RB,NYJ,251.70247504971044,3.811196477822123,4.04329834332149,0.02237845026433834,0.05236678396210003,0.09092406138170632,Rookie-Low,260
00-0041525,Chris Bell,WR,MIA,250.85597136380795,3.935817907251516,4.034213354932803,0.04841037517634036,0.07276989826087965,0.03183416287353982,Rookie-Medium,261
00-0040669,Isaac TeSlaa,WR,DET,250.76001500666916,4.016927630501751,4.016927630501751,0.00841799712432292,0.02411490185716993,0.12006502201997078,High,262
00-0039410,Ryan Flournoy,WR,DAL,250.06774134070696,4.176180687636087,3.962860359416713,0.00841799712432292,0.02429227950500554,0.05012603124864257,High,263
00-0040737,Terrance Ferguson,TE,LA,249.46528244682756,4.4816778098681596,4.593719755114863,0.0066882212938757,0.02328516780667057,0.0189644209553846,Medium,264
00-0041523,Caleb Douglas,WR,MIA,248.9143564457175,3.905354838255943,4.0029887092123415,0.01071181427010586,0.03790121533831749,0.1066219346991038,Rookie-Medium,265
00-0041395,Eli Raridon,TE,NE,247.64338663878985,3.833152728623185,4.027206085509733,0.0066882212938757,0.02328516780667057,0.02146912414951519,Rookie-Medium,266
00-0037746,Brian Robinson,RB,ATL,247.13944575152905,6.429295427019184,2.7987103147804984,0.01178788722872258,0.04623000512989713,0.11231548832634364,Medium,267
00-0039874,Jaylen Wright,RB,MIA,247.12379360725996,5.577520982988938,5.3363276176089895,0.01492814626619858,0.04019793245138137,0.08952901302601482,Medium,268
00-0041042,Malachi Fields,WR,NYG,244.27206293664727,3.905354838255943,3.905354838255943,0.01071181427010586,0.03790121533831749,0.08493893814732038,Rookie-Medium,269
00-0041077,Justin Joly,TE,MIA,243.4891094128687,3.768850671943499,3.9596487372106384,0.00683545124618517,0.03495530659933948,0.02146912414951519,Rookie-Medium,270
00-0040870,Ja'Kobi Lane,WR,BAL,243.2463470277512,3.816426307496159,3.9118369651835625,0.00841799712432292,0.03369782056563513,0.0408205144110949,Rookie-Medium,271
00-0035662,Marquise Brown,WR,PHI,242.4250505734591,4.842610204396487,3.4487345172382526,0.00981248957693295,0.11248765356627564,0.02507180775738181,High,272
00-0040648,Tory Horton,WR,SEA,240.384263352898,5.170221206293937,5.170221206293937,0.00841799712432292,0.02885953863054032,0.07613952975871399,Medium,273
00-0041048,Ted Hurst III,WR,TB,240.27398576336765,3.7697912896906014,3.864036071932866,0.00841799712432292,0.03369782056563513,0.07925263819814536,Rookie-Medium,274
00-0037157,Bam Knight,RB,ARI,239.09671368884912,6.0067382346614195,4.032734209838501,0.05322007403608751,0.09064583058362366,0.10104129995515045,Medium,275
00-0037614,John Metchie III,WR,CAR,237.5334771684335,4.144971618636423,4.113842025380785,0.00841799712432292,0.04379276140837356,0.12356571152477558,Medium,276
00-0039921,Trey Benson,RB,ARI,237.45975587440725,7.93249305403701,6.976378506532919,0.01425259921165323,0.31702655898212684,0.16380720835528242,Low,277
00-0039066,Michael Mayer,TE,LV,236.55832349534592,3.9396142549937303,3.9396142549937303,0.01196603520641852,0.0366941831418085,0.01773221922196824,Medium,278
00-0028118,Tyrod Taylor,QB,GB,236.5412734356954,8.075326945103146,5.426561780119836,0.02613505591858624,0.08440169673430485,0.23252735719409787,Low,279
00-0028986,Case Keenum,QB,CHI,235.89023076542813,6.074809919004966,3.679082590554677,0.02870229426802241,0.09023282536269515,0.12662071462283797,Low,280
00-0036309,Darnell Mooney,WR,NYG,235.63504995726572,4.731468281029361,3.541655628996427,0.00841799712432292,0.09093455480749162,0.14815474009179697,High,281
00-0041558,Sam Roush,TE,CHI,234.7396871048933,3.6334225773398248,3.817364595317653,0.0066882212938757,0.02328516780667057,0.0189644209553846,Rookie-Medium,282
00-0041044,Zachariah Branch,WR,ATL,234.40132931816655,3.677651938673769,3.769593237140613,0.00841799712432292,0.030392272039686,0.04879609106964356,Rookie-Medium,283
00-0035644,Noah Fant,TE,NO,234.25312915671853,4.19127237453746,4.026835541400483,0.0066882212938757,0.05547631798088545,0.01773221922196824,Medium,284
00-0039373,Audric Estimé,RB,NO,230.98670742173573,6.418122412851851,6.418122412851851,0.02320142613108779,0.12732147692629764,0.06635580551112254,Low,285
00-0040878,Mike Washington Jr.,RB,LV,230.9027076500239,4.001431207722063,3.93248798826787,0.01492814626619858,0.04019793245138137,0.05308398521046392,Rookie-Low,286
00-0038679,Tyrell Shavers,WR,BUF,228.4366247360359,4.630099641363999,4.33133117166141,0.00841799712432292,0.0666020393125863,0.03022664077668603,Medium,287
00-0038797,Emanuel Wilson,RB,SEA,228.20624900989932,5.856719001614508,2.6195398462710666,0.02183905167073409,0.119097118604104,0.11717492670879008,Medium,288
00-0040673,Jalen Milroe,QB,SEA,226.8165592669522,6.677255110431385,6.811467938151055,0.02752095366765935,0.08555926090980917,0.17806973551133448,Low,289
00-0033921,Chris Godwin Jr.,WR,TB,225.94541470293953,6.943772683344373,4.227154695064725,0.06922909472597676,0.2054478454985779,0.03935455633730588,Medium,290
00-0033906,Alvin Kamara,RB,NO,224.67077062904036,10.044865254039104,2.138269015997864,0.02451412067477949,0.1404277507685449,0.10366542879051271,Medium,291
00-0038611,Chris Rodriguez Jr.,RB,JAX,222.67795820900332,6.774007113860185,3.2865817168509053,0.06773474863206783,0.1156714389018378,0.08589595888250941,Medium,292
00-0038454,Keaton Mitchell,RB,LAC,222.42698158798825,4.777209367997536,3.77173302371339,0.01178788722872258,0.03799729364846573,0.06878349317180746,Medium,293
00-0038579,Aidan O'Connell,QB,LV,222.39893202066384,6.666849772556019,6.666849772556019,0.02870229426802241,0.09023282536269515,0.12371234725182498,Low,294
00-0040398,Brady Cook,QB,MIA,222.27187126874787,5.6994144466895005,5.81397267706796,0.02952512930575262,0.08690859249662629,0.15521279342317187,Low,295
00-0040644,Trevor Etienne,RB,CAR,220.9211283184718,3.191885071954303,3.191885071954303,0.01454213576549715,0.0545244204804235,0.06217726078071657,Medium,296
00-0033949,Joshua Dobbs,QB,DET,220.68126398478455,6.4708987274476595,6.334598836687443,0.02870229426802241,0.09023282536269515,0.4002838973208433,Low,297
00-0035250,Devin Singletary,RB,NYG,220.6187642329889,6.634573304723835,2.0847037522118304,0.0198949344710599,0.16505535094085047,0.07285935849939532,Medium,298
00-0037005,Tommy Tremble,TE,CAR,219.1648747434433,3.3546603448920864,3.3546603448920864,0.0066882212938757,0.02328516780667057,0.01773221922196824,High,299
00-0041483,Eli Stowers,TE,PHI,218.70523079882568,3.431387178498645,3.517171857961111,0.0066882212938757,0.02328516780667057,0.0189644209553846,Rookie-Medium,300
00-0038558,Darnell Washington,TE,PIT,217.31393281291693,3.619120455659473,3.619120455659473,0.0066882212938757,0.02695998689276634,0.02504346723907324,Medium,301
00-0039356,Ja'Tavion Sanders,TE,CAR,216.28914961873576,3.701978123153447,3.794527576232283,0.0066882212938757,0.02328516780667057,0.0189644209553846,Medium,302
00-0033293,Aaron Jones,RB,MIN,213.58809050617967,9.285381854484235,1.880289825533058,0.10106961469650988,0.3632826956196531,0.07331998064333624,Medium,303
00-0040138,Jaylin Noel,WR,HOU,213.1356656668647,3.0066658647288778,3.0066658647288778,0.00841799712432292,0.02377727643978876,0.04890948606568744,High,304
00-0027973,Andy Dalton,QB,PHI,212.51889124370035,9.087386338085924,5.385691742580486,0.02870229426802241,0.09023282536269515,0.29670144360073414,Low,305
00-0041047,Chris Brazzell II,WR,CAR,212.0391555880883,3.3267994421857803,3.4099694282404247,0.00841799712432292,0.030392272039686,0.09795817374464204,Rookie-Medium,306
00-0041041,Oscar Delp,TE,NO,211.8729573106949,3.3241918656040337,3.4072966622441343,0.0066882212938757,0.02328516780667057,0.0189644209553846,Rookie-Medium,307
00-0041510,Max Klare,TE,LA,211.8729573106949,3.3241918656040337,3.4072966622441343,0.0066882212938757,0.02328516780667057,0.0189644209553846,Rookie-Medium,308
00-0037197,Isiah Pacheco,RB,DET,210.1279507612807,6.49036507987878,2.792882117980909,0.01258183210724283,0.044724477541038,0.1021692895339379,Medium,309
00-0031610,Darren Waller,TE,CAR,209.009813637964,6.664736363326235,3.80423528152834,0.2335681923096939,0.5772209177836858,0.02101983719561385,Medium,310
00-0040886,Nicholas Singleton,RB,TEN,208.98753431002353,3.507156410386409,3.507156410386409,0.01492814626619858,0.04019793245138137,0.05308398521046392,Rookie-Low,311
00-0031408,Mike Evans,WR,SF,208.0108396885312,8.096698644532026,3.6090115811648698,0.06386950888324595,0.21332522802624576,0.06892189905862425,Medium,312
00-0034829,Mike Gesicki,TE,CIN,204.9136126744356,4.532054047921408,3.5382289913688068,0.0066882212938757,0.02854522990318268,0.01773221922196824,Medium,313
00-0037252,Greg Dulcich,TE,MIA,204.38971062890343,4.168921521036759,4.168921521036759,0.01001716636112873,0.10260298540958612,0.05596851694804711,Medium,314
00-0041116,Jack Endries,TE,CIN,202.92860331351176,3.1410341300228337,3.3000489828552393,0.0066882212938757,0.02328516780667057,0.05040136783035073,Rookie-Medium,315
00-0039855,Jalen McMillan,WR,TB,202.08064944090168,5.70959797438523,5.70959797438523,0.00841799712432292,0.1478814941260829,0.03890149189136097,Low,316
00-0033908,Cooper Kupp,WR,SEA,202.04215126804652,5.42641663442179,2.3644753864600205,0.00841799712432292,0.11866322582511796,0.0634309205830751,High,317
00-0038400,Tanner McKee,QB,PHI,201.1881791292123,5.600481301749319,5.656486114766812,0.02870229426802241,0.09023282536269515,0.27696567364255836,Low,318
00-0040177,Jordan James,RB,SF,200.63977343949625,3.5687009252973567,3.5687009252973567,0.01492814626619858,0.04019793245138137,0.05308398521046392,Low,319
00-0039875,Ray Davis,RB,BUF,198.62850960190096,4.8046811650020835,2.4062671935707485,0.01178788722872258,0.03704464257765289,0.09935246816798216,Medium,320
00-0041490,Eli Heidenreich,RB,PIT,197.65576013650045,3.402544812446866,3.368122146796179,0.01454213576549715,0.0545244204804235,0.05308398521046392,Rookie-Low,321
00-0039041,Elijah Higgins,TE,ARI,197.63628126973532,2.788018883026626,2.788018883026626,0.0066882212938757,0.02328516780667057,0.0169839308650146,High,322
00-0036637,Noah Gray,TE,KC,197.29224247711025,3.196983036622981,3.196983036622981,0.0066882212938757,0.02328516780667057,0.01773221922196824,High,323
00-0041472,Marlin Klein,TE,HOU,196.85220999637295,3.0885230635476137,3.1657361401363042,0.0066882212938757,0.02328516780667057,0.0189644209553846,Rookie-Medium,324
00-0036988,Josh Palmer,WR,BUF,196.4321015444657,3.7661020969827192,3.5526020364582287,0.00841799712432292,0.0244189133073239,0.03601384103571837,Medium,325
00-0041040,Antonio Williams,WR,WAS,196.30989249700036,3.080014344724449,3.15701470334256,0.00841799712432292,0.04062927864389099,0.06293134591786467,Rookie-Medium,326
00-0041524,Will Kacmarek,TE,MIA,194.2039140532212,3.04697248558014,3.123146797719643,0.0066882212938757,0.02328516780667057,0.0189644209553846,Rookie-Medium,327
00-0040194,Jackson Hawes,TE,BUF,193.7478194502233,3.226653199522985,3.226653199522985,0.0066882212938757,0.02328516780667057,0.01773221922196824,Medium,328
00-0041013,Emmett Johnson,RB,KC,193.245005183008,3.2793732456297784,3.2793732456297784,0.01492814626619858,0.04019793245138137,0.05308398521046392,Rookie-Low,329
00-0035208,Olamide Zaccheaus,WR,ATL,190.8793242784445,4.094226235055282,2.9645729160244096,0.00841799712432292,0.02429227950500554,0.18601598379664025,High,330
00-0038115,Daniel Bellinger,TE,TEN,190.8382806322114,3.178198085225885,3.178198085225885,0.0066882212938757,0.02328516780667057,0.01773221922196824,Medium,331
00-0039074,Davis Allen,TE,LA,190.23209094375255,2.9057757010584155,2.9057757010584155,0.0066882212938757,0.02328516780667057,0.01773221922196824,High,332
00-0035249,Josh Oliver,TE,MIN,189.88707976076736,3.735019487445765,3.3887726566643095,0.0066882212938757,0.02328516780667057,0.01773221922196824,Medium,333
00-0036550,Rashod Bateman,WR,BAL,189.55638339812108,3.433639436505216,3.2765141697876956,0.02606637707427452,0.10231826532522814,0.1493894201900083,Medium,334
00-0035537,Ty Johnson,RB,BUF,189.2445779658421,5.673030646598169,1.797025508643498,0.01350504634445611,0.20393633106332917,0.08335207260035843,Medium,335
00-0040238,LeQuint Allen Jr.,RB,JAX,188.581939169397,2.822468537811788,2.822468537811788,0.02237845026433834,0.05236678396210003,0.06217726078071657,Medium,336
00-0040739,Elijah Arroyo,TE,SEA,188.1432736820331,3.074878907194179,3.151750879874033,0.0066882212938757,0.02328516780667057,0.0189644209553846,Medium,337
00-0038416,Tyson Bagent,QB,CHI,186.2811372148368,5.5420175899137485,5.597437765812886,0.02870229426802241,0.09023282536269515,0.2170926586721438,Low,338
00-0038551,Kendre Miller,RB,NO,185.9626285544538,5.151949251825675,4.422508009400911,0.02622352940172714,0.12773470217539912,0.12777136546015866,Low,339
00-0035264,Jarrett Stidham,QB,DEN,185.44507587602197,5.59753078101987,5.59753078101987,0.02870229426802241,0.09023282536269515,0.1651271956690788,Low,340
00-0041323,Myles Montgomery,RB,NE,182.5145954037503,3.2380296451162844,3.100686968369242,0.06749473820134609,0.09187352097083532,0.05308398521046392,Rookie-Low,341
00-0041577,Connor Hulstein,TE,NYJ,182.2946311187484,2.785395260485942,2.9264058955480423,0.0066882212938757,0.24092910962816763,0.05040136783035073,Rookie-Medium,342
00-0041084,Tanner Koziol,TE,JAX,182.140002648781,2.8192573911248977,2.9619822965505955,0.0066882212938757,0.02328516780667057,0.02146912414951519,Rookie-Medium,343
00-0037741,Jahan Dotson,WR,ATL,181.9844869901802,2.969228039311238,2.888604709057972,0.02606637707427452,0.10231826532522814,0.22393369965719195,High,344
00-0041070,Reggie Virgil,WR,ARI,181.57669958526785,2.848857142534946,2.920078571098319,0.00841799712432292,0.02365028586273381,0.03390254469680583,Rookie-Medium,345
00-0041096,Kaytron Allen,RB,WAS,181.51898337240328,3.2910983223901376,3.074284978260615,0.01178788722872258,0.03799729364846573,0.04993928467341206,Rookie-Low,346
00-0035535,Darius Slayton,WR,NYG,181.4848561954508,4.072230946475921,2.7629376195921407,0.00841799712432292,0.02623462115903429,0.08334668051756143,High,347
00-0038977,Tank Dell,WR,HOU,179.15038341727094,3.354096177030971,3.1838466664778036,0.00972087701313018,0.0472926209662367,0.05726659248568474,Low,348
00-0040187,Mitchell Evans,TE,CAR,177.5037225051416,2.7757016164957493,2.845094156908143,0.0066882212938757,0.02328516780667057,0.0189644209553846,High,349
00-0040164,Jaylin Lane,WR,WAS,177.03596616077024,2.713371248613898,2.713371248613898,0.00841799712432292,0.02365028586273381,0.0379304657498383,High,350
00-0039794,Braelon Allen,RB,NYJ,176.27841965041335,5.180534303969184,5.180534303969184,0.01492814626619858,0.04019793245138137,0.16222396357935512,Low,351
00-0041004,Chase Roberts,WR,LV,176.21048515313058,2.692431736367137,2.828736093020723,0.07134878151248232,0.1371022280641759,0.05934437368086514,Rookie-Medium,352
00-0036626,Dyami Brown,WR,WAS,175.3142191086251,3.5061327667507034,3.3298579388871064,0.00841799712432292,0.02898391119955746,0.16493043837315668,Medium,353
