position,season,week,player_id,projected_weekly_fppg_232,residual,risk_score_232,signal_correction_232,pid_correction_232
TE,2022,11,00-0037809,3.3112892456375524,0.28871075436244764,1.158337038582069,0,0
TE,2022,11,00-0036876,3.046960228134735,-0.9469602281347349,1.4767422938303225,0,0
TE,2022,11,00-0036422,3.0070441136178943,-0.3070441136178941,0.8609271236248117,0,0
TE,2022,11,00-0036754,2.8270112738619195,0.17298872613808047,2.050886807078137,0,0
TE,2022,11,00-0037569,2.8054822415405294,-2.5054822415405296,1.5670634691920098,0,-0
TE,2022,11,00-0036628,2.7893744880137374,-2.7893744880137374,1.143238172659193,0,-0
TE,2022,11,00-0037744,2.4775356359300615,0.9224643640699388,1.5013195107636166,0,0
TE,2022,11,00-0033246,2.410524813885357,-1.110524813885357,1.358704406012289,0,0
TE,2022,11,00-0031558,2.3261018386201098,-1.1261018386201096,0.5021346646888893,0,0
TE,2022,11,00-0037475,2.3261018386201098,-1.2261018386201097,0.4991721632320408,0,0
TE,2022,11,00-0035356,2.3261018386201098,-2.3261018386201098,0.4697370466152037,0,0
TE,2022,11,00-0035562,2.3104016348687204,-2.3104016348687204,1.092255740601921,0,-0
TE,2022,11,00-0033879,2.300503053167897,-0.9005030531678972,1.3329880322512875,0,-0
TE,2022,11,00-0033217,2.2675905858273397,-0.36759058582733983,1.7547809478090872,0,0
TE,2022,11,00-0037086,2.1572830297508387,-2.1572830297508387,0.6447986848733411,0,0
TE,2022,11,00-0034365,2.0900140990155327,1.8099859009844672,1.8925787364493614,0,0
TE,2022,11,00-0033439,1.9846324899340029,-1.9846324899340029,1.4045438882361634,0,0
TE,2022,11,00-0032141,1.7353127122141214,-0.9353127122141214,1.595341901136371,0,0
TE,2022,11,00-0036145,1.6999175937761182,1.3000824062238818,2.101714526909211,0,0
TE,2022,11,00-0030108,1.592026164920148,-1.592026164920148,1.0516287459852316,0,-0
TE,2022,11,00-0032725,1.528135579020601,-1.528135579020601,0.4916762934176096,0,0
TE,2022,11,00-0035249,1.409236639157212,-0.709236639157212,1.1207910734029591,0,0
TE,2022,11,00-0036194,1.3307038774898694,-1.3307038774898694,0.30875671447979997,0,0
TE,2022,11,00-0035222,1.2922400065909572,0.5077599934090429,1.1120641174976873,0,0
TE,2022,11,00-0036741,1.1905727947447655,0.00942720525523466,0.7209569864491112,0,0
TE,2022,11,00-0033576,0.8040222761066893,1.7959777238933108,1.2222043419907833,0,0
TE,2022,12,00-0030506,19.509503534043475,-5.8095035340434755,6.546500695201213,0,0
TE,2022,12,00-0036290,12.9536862500509,-8.753686250050901,4.645135936169053,0,-0
TE,2022,12,00-0033288,11.521021333404768,-7.421021333404768,5.3314531754662555,0,0
TE,2022,12,00-0036040,9.919162518969586,-9.919162518969586,2.3560326090960606,0,0
TE,2022,12,00-0034383,9.140687869600002,7.959312130399999,2.3799277919761983,0,-0
TE,2022,12,00-0032392,8.461136437214916,-3.9611364372149165,4.589624640423592,0,0
TE,2022,12,00-0035229,8.431286772437211,4.36871322756279,1.9900436357635463,0,-0
TE,2022,12,00-0034270,7.965598607629462,-1.4655986076294623,4.860332543038447,0,0
TE,2022,12,00-0036894,7.952266075372172,-2.552266075372172,1.820739422695206,0,0
TE,2022,12,00-0035689,7.707088146490539,-5.007088146490539,2.192824995973136,0,0
TE,2022,12,00-0035644,7.034216385257684,-2.134216385257684,3.0024603855960637,0,0
TE,2022,12,00-0034753,6.663288151283242,2.3367118487167584,4.037916906107359,0,0
TE,2022,12,00-0033885,6.525267472951599,4.874732527048401,1.841862378426347,0,-0
TE,2022,12,00-0038129,6.389943744374492,-6.389943744374492,2.8801502134490753,0,0
TE,2022,12,00-0034981,6.254408040720806,4.545591959279195,2.9974590532063647,0,0
TE,2022,12,00-0033895,5.94226068289551,-0.1422606828955102,1.5313956515370708,0,-0
TE,2022,12,00-0034829,5.940312753418136,-5.940312753418136,2.8267603155402035,0,0
TE,2022,12,00-0033881,5.74522511611827,-4.84522511611827,3.691230596242332,0,0
TE,2022,12,00-0036232,5.550315502414038,-3.650315502414038,1.7737180035393776,0,0
TE,2022,12,00-0037252,5.350623954195994,-3.250623954195994,2.794145055741577,0,0
TE,2022,12,00-0034830,5.230481131912978,3.4695188680870217,0.773295897441177,0,-0
TE,2022,12,00-0033090,4.96191922498016,8.83808077501984,2.487692926016031,0,-0
TE,2022,12,00-0036637,4.811031140741473,-2.2110311407414733,1.9180824889031398,0,0
TE,2022,12,00-0031260,4.66012089241528,-3.46012089241528,4.062388006495475,0,0
TE,2022,12,00-0037277,4.169714161649472,-1.1697141616494724,2.4683930925611173,0,-0
TE,2022,12,00-0033357,4.0550053986247185,-1.5550053986247185,6.3506981653085655,0,0
TE,2022,12,00-0037809,4.011289245637552,0.9887107543624483,0.7567806130898503,0,0
TE,2022,12,00-0031273,3.700178566678971,-1.200178566678971,1.7363811055066196,0,-0
TE,2022,12,00-0034364,3.6301698610100313,10.969830138989968,1.9689072514038675,0,-0
TE,2022,12,00-0033757,3.5714100947361747,-0.07141009473617466,1.1813204809881324,0,0
TE,2022,12,00-0034159,3.485718897938181,-0.7857188979381808,1.0802556402991588,0,-0
TE,2022,12,00-0035547,3.4049446008081,0.19505539919189996,1.666027735919958,0,0
TE,2022,12,00-0037005,3.361099543038198,-2.6610995430381976,1.835419710652124,0,0
TE,2022,12,00-0032134,3.2812135607705057,-0.08121356077050557,0.9338026258046439,0,-0
TE,2022,12,00-0037755,3.2783841844633512,10.521615815536649,1.9851965727040366,0,0
TE,2022,12,00-0036754,3.1939910008915087,-1.5939910008915086,1.8570381244936152,0,0
TE,2022,12,00-0036422,3.0832132321283456,-0.8832132321283455,0.7565448796353066,0,0
TE,2022,12,00-0037078,3.0557975438864884,-3.0557975438864884,1.8803301752611201,0,0
TE,2022,12,00-0034798,3.0088511138351848,3.8911488861648156,2.760763017133394,0,0
TE,2022,12,00-0033455,2.990461392729399,-0.890461392729399,0.9338849129423965,0,-0
TE,2022,12,00-0038041,2.896978283996608,4.303021716003393,1.4366365905254463,0,0
TE,2022,12,00-0031585,2.860939675464407,5.039060324535593,1.0619674836698383,0,0
TE,2022,12,00-0037744,2.748411700177698,-2.148411700177698,2.062052708775995,0,0
TE,2022,12,00-0034613,2.463176223386532,-0.9631762233865322,1.8497979295731906,0,0
TE,2022,12,00-0033246,2.460524813885357,0.5394751861146432,1.742244736166012,0,0
TE,2022,12,00-0037282,2.4259038060612914,0.27409619393870877,1.6331769982957445,0,0
TE,2022,12,00-0031598,2.3261018386201098,-2.3261018386201098,0.5021346646888893,0,0
TE,2022,12,00-0034365,2.2650140990155325,0.8349859009844676,1.9202365787978057,0,0
TE,2022,12,00-0036145,2.196667472848799,0.30333252715120107,1.7662651417331336,0,0
TE,2022,12,00-0035562,2.1568709868423657,-2.1568709868423657,1.0437525068678908,0,0
TE,2022,12,00-0033217,2.1423386078744286,0.2576613921255717,1.539692939156026,0,0
TE,2022,12,00-0037086,1.9777580611559245,-1.6777580611559244,1.6086741217229887,0,-0
TE,2022,12,00-0033879,1.8005030531678972,-1.8005030531678972,1.25735087308424,0,0
TE,2022,12,00-0037311,1.7993898624907594,5.200610137509241,0.5844723933055557,0,-0
TE,2022,12,00-0035345,1.7310398344897704,1.0689601655102299,0.9756712840155914,0,-0
TE,2022,12,00-0037011,1.683594319984114,-1.683594319984114,1.4379539851632726,0,0
TE,2022,12,00-0036590,1.6390763345882011,-0.8390763345882011,1.576081420423633,0,0
TE,2022,12,00-0036424,1.5571961137528243,0.14280388624717588,0.5001018914903574,0,0
TE,2022,12,00-0035249,1.4960966450520954,14.103903354947905,0.7840602434221121,0,-0
TE,2022,12,00-0032141,1.4504045865292765,-1.4504045865292765,1.485345140061952,0,0
TE,2022,12,00-0036429,1.4186542900378218,-1.4186542900378218,0.0725195183217768,0,0
TE,2022,12,00-0036628,1.3604541731008997,8.5395458268991,1.0199083901287895,0,-0
TE,2022,12,00-0035222,1.3034472775206962,-1.2034472775206964,0.79741787373266,0,0
TE,2022,12,00-0037569,1.149441630211294,5.050558369788706,1.223947624626548,0,0
TE,2022,12,00-0035572,1.0787184131540033,0.3212815868459966,0.9727809014493667,0,-0
TE,2022,12,00-0035259,1.075819272701942,-0.27581927270194195,1.030900542099865,0,-0
TE,2022,12,00-0036250,0.6159510742905651,-0.6159510742905651,0.5277013855130452,0,-0
TE,2022,13,00-0030506,19.034503534043473,-11.434503534043474,7.708117895996432,0,-0
TE,2022,13,00-0034383,10.815687869600003,-6.5156878696000025,4.0198459896038345,0,0
TE,2022,13,00-0033288,9.696021333404769,-6.4960213334047685,5.5716843254601,0,-0
TE,2022,13,00-0036290,9.128686250050896,1.0713137499491037,4.607312387877387,0,-0
TE,2022,13,00-0034753,8.813288151283242,-1.4132881512832416,1.9642287723038518,0,0
TE,2022,13,00-0035229,8.756286772437212,-3.4562867724372115,2.0778439970078706,0,0
TE,2022,13,00-0032392,8.486136437214913,-4.786136437214913,4.509941503396693,0,-0
TE,2022,13,00-0034981,7.807751302342405,-4.107751302342405,2.559957506914632,0,0
TE,2022,13,00-0033090,7.73691922498016,-5.43691922498016,2.7741075573455216,0,0
TE,2022,13,00-0037838,7.607319017554595,-2.6073190175545946,3.372264766030513,0,-0
TE,2022,13,00-0035644,7.534216385257684,4.665783614742315,2.043341183588534,0,-0
TE,2022,13,00-0035689,7.382088146490538,-7.382088146490538,1.9432664301609823,0,-0
TE,2022,13,00-0036894,7.377266075372172,1.7227339246278275,1.915354604085128,0,0
TE,2022,13,00-0034364,7.280169861010032,-3.680169861010032,3.467782230177067,0,0
TE,2022,13,00-0038115,6.662290704518939,-1.7622907045189384,2.8290508119369018,0,-0
TE,2022,13,00-0033110,6.239720513851257,-3.8397205138512565,2.91159684875282,0,0
TE,2022,13,00-0034830,5.855481131912978,-3.6554811319129774,1.3671795757610892,0,0
TE,2022,13,00-0038129,5.764943744374493,6.035056255625507,3.4846079029025736,0,-0
TE,2022,13,00-0036232,5.4003155024140375,-3.5003155024140375,1.9246568681410237,0,-0
TE,2022,13,00-0033895,5.19226068289551,5.30773931710449,1.0221503082654229,0,0
TE,2022,13,00-0031260,4.707360649029296,-1.2073606490292956,3.718383337499022,0,-0
TE,2022,13,00-0033858,4.498603533442089,-2.8986035334420888,1.3583523038512437,0,0
TE,2022,13,00-0035624,4.487172894317844,0.9128271056821564,2.3711522679343666,0,-0
TE,2022,13,00-0033357,4.400005398624719,7.939994601375281,6.395474787205046,0,-0
TE,2022,13,00-0038041,4.324411508854478,-3.424411508854478,1.5108627620287547,0,0
TE,2022,13,00-0037755,4.27989114493549,-0.47989114493549057,3.3418481253057104,0,0
TE,2022,13,00-0037277,4.042319258382225,-4.042319258382225,1.5550765578683654,0,0
TE,2022,13,00-0036637,3.9610311407414738,-1.9610311407414738,1.6102710175278387,0,-0
TE,2022,13,00-0037809,3.936289245637552,4.863710754362449,0.8846875554317004,0,0
TE,2022,13,00-0034270,3.8655986076294617,-1.9655986076294618,2.2091387033018757,0,0
TE,2022,13,00-0035547,3.824050618769528,-2.7240506187695277,1.7336045232124606,0,0
TE,2022,13,00-0037252,3.8115432563967007,7.688456743603299,2.5995989450939208,0,-0
TE,2022,13,00-0024243,3.760677293601536,-1.7606772936015358,1.7393321215392779,0,-0
TE,2022,13,00-0036332,3.7468119280520567,-3.7468119280520567,1.4903585270029658,0,0
TE,2022,13,00-0031585,3.714298724144746,3.4857012758552544,1.8845467986781084,0,0
TE,2022,13,00-0034159,3.610718897938181,-0.41071889793818084,0.8454196394711591,0,-0
TE,2022,13,00-0036754,3.604720727921097,-0.1047207279210971,1.3319091715533171,0,-0
TE,2022,13,00-0033757,3.346410094736174,-1.8464100947361741,0.9773162272826788,0,0
TE,2022,13,00-0032134,3.2812135607705057,0.31878643922949434,0.958657032434541,0,0
TE,2022,13,00-0036422,3.121882350638798,0.678117649361202,0.6992800256826686,0,-0
TE,2022,13,00-0034829,3.1153127534181353,-3.1153127534181353,1.6987723726493362,0,-0
TE,2022,13,00-0034011,2.987070282327516,-2.987070282327516,0.7450663168075544,0,-0
TE,2022,13,00-0033455,2.960183819764695,0.43981618023530533,0.8178764796814404,0,0
TE,2022,13,00-0036876,2.921960228134735,0.9780397718652649,1.7138827140047947,0,0
TE,2022,13,00-0037311,2.9200108090841885,-1.2200108090841884,1.7446135380085075,0,0
TE,2022,13,00-0032214,2.848819886561313,-0.9488198865613131,0.6278636576144012,0,-0
TE,2022,13,00-0036556,2.8105939142689627,3.789406085731038,0.9385068894779733,0,-0
TE,2022,13,00-0033217,2.742338607874429,-1.642338607874429,0.46715404964517987,0,0
TE,2022,13,00-0034798,2.735982628243771,0.36401737175622895,2.2327317459605123,0,0
TE,2022,13,00-0033881,2.59522511611827,8.90477488388173,1.8247039746709357,0,-0
TE,2022,13,00-0037078,2.2468029123035147,-2.2468029123035147,1.207226125844349,0,0
TE,2022,13,00-0036534,2.2246968326023335,-1.3246968326023336,2.106773159077843,0,0
TE,2022,13,00-0035308,2.2205297912494744,-2.2205297912494744,0.4277606760475596,0,-0
TE,2022,13,00-0037475,2.2111547912494744,-0.9111547912494744,0.4133323706090355,0,-0
TE,2022,13,00-0031598,2.1080297912494745,-2.1080297912494745,0.45010072093594033,0,-0
TE,2022,13,00-0036032,2.086832743878839,-2.086832743878839,0.5534584738657764,0,-0
TE,2022,13,00-0037569,2.074441630211294,-2.074441630211294,2.0705335079429426,0,0
TE,2022,13,00-0037086,1.82635809256101,0.5736419074389905,1.5210065936222505,0,0
TE,2022,13,00-0036887,1.7157169123493468,-0.9157169123493467,0.41533901183851807,0,0
TE,2022,13,00-0035345,1.6021198796289235,-1.6021198796289235,1.0466627435427092,0,0
TE,2022,13,00-0033246,1.560524813885357,0.13947518611464327,1.2465019733641138,0,0
TE,2022,13,00-0037011,1.5517049599884465,-0.25170495998844644,1.1740440175966607,0,-0
TE,2022,13,00-0036244,1.5033490539443506,0.1966509460556496,0.6325058020973323,0,-0
TE,2022,13,00-0035771,1.48965331151283,0.31034668848716995,0.6801144988916046,0,0
TE,2022,13,00-0033576,1.454022276106689,-1.454022276106689,0.905944303677672,0,0
TE,2022,13,00-0036741,1.4054717133192187,4.194528286680782,0.47571198389130825,0,0
TE,2022,13,00-0031484,1.3475830108259352,-1.3475830108259352,0.5847898288965431,0,0
TE,2022,13,00-0033439,1.2669433849481448,0.33305661505185524,1.2115309555584268,0,-0
TE,2022,13,00-0032141,1.1967464608444314,-0.29674646084443135,1.004962078008943,0,-0
TE,2022,13,00-0035222,1.1284472775206962,0.17155272247930387,0.9980899181415923,0,-0
TE,2022,13,00-0035572,1.0390679368392752,1.0609320631607249,1.0131083282262119,0,0
TE,2022,13,00-0036825,0.9243103073874752,-0.9243103073874752,0.49660610390455634,0,0
TE,2022,13,00-0034193,0.8016982302820642,-0.8016982302820642,0.2376118198624659,0,0
TE,2022,14,00-0030506,16.659503534043473,-7.559503534043474,8.620558444622041,0,-0
TE,2022,14,00-0033288,9.846021333404767,-5.0460213334047666,4.560387693197373,0,0
TE,2022,14,00-0034753,9.46328815128324,-6.76328815128324,1.487032057612772,0,-0
TE,2022,14,00-0034383,8.290687869600003,3.4093121303999965,3.2347234855311218,0,-0
TE,2022,14,00-0036894,8.252266075372173,2.5477339246278277,1.7233537800022638,0,0
TE,2022,14,00-0035229,8.081286772437211,2.618713227562788,2.1169891836352153,0,-0
TE,2022,14,00-0032392,7.761136437214915,1.5388635627850853,3.5646960332104594,0,-0
TE,2022,14,00-0035644,7.559216385257684,-7.559216385257684,2.353608957950735,0,0
TE,2022,14,00-0033885,7.5502674729516,7.649732527048399,2.8079171258383178,0,0
TE,2022,14,00-0033110,6.8397205138512565,-4.739720513851257,2.0352915672961958,0,-0
TE,2022,14,00-0033090,6.56191922498016,1.9380807750198397,2.6758161853189018,0,-0
TE,2022,14,00-0033895,6.2922606828955105,-0.9922606828955098,2.122964362350693,0,0
TE,2022,14,00-0034364,6.005169861010032,-5.005169861010032,3.509111996022055,0,-0
TE,2022,14,00-0038115,5.928853410693452,-2.5288534106934515,3.0564005937051,0,0
TE,2022,14,00-0034981,5.782751302342405,-5.782751302342405,3.2603865433745622,0,-0
TE,2022,14,00-0037252,5.781837558597408,-0.0818375585974076,2.7447012196116525,0,0
TE,2022,14,00-0035689,5.4570881464905385,6.642911853509461,4.025493091711626,0,-0
TE,2022,14,00-0033881,5.14522511611827,28.554774883881734,3.190556766551784,0,0
TE,2022,14,00-0037809,4.986289245637552,10.513710754362448,1.6945354004191884,0,0
TE,2022,14,00-0038129,4.889943744374493,-0.0899437443744926,3.2302770367820868,0,0
TE,2022,14,00-0033858,4.273603533442088,-4.273603533442088,1.3145845749936826,0,-0
TE,2022,14,00-0034270,4.040598607629462,1.2594013923705383,2.375448928199013,0,-0
TE,2022,14,00-0036232,3.625315502414037,-2.3253155024140373,1.5491980376929373,0,0
TE,2022,14,00-0032394,3.44478463587565,-2.0447846358756503,0.6043407847391505,0,0
TE,2022,14,00-0034159,3.4357188979381807,-0.43571889793818075,0.5523975526590165,0,0
TE,2022,14,00-0032134,3.4062135607705053,-2.206213560770505,1.2379373485984406,0,0
TE,2022,14,00-0037311,2.9950108090841887,-1.3950108090841886,1.7113814400837932,0,0
TE,2022,14,00-0031273,2.9523724452477635,-0.7523724452477634,0.8875667893082584,0,0
TE,2022,14,00-0034829,2.915312753418135,-2.915312753418135,1.598392346277211,0,0
TE,2022,14,00-0034365,2.8400140990155327,-0.7400140990155326,1.6864287711918202,0,0
TE,2022,14,00-0036754,2.8047207279210973,-2.8047207279210973,1.0107001456781717,0,0
TE,2022,14,00-0032214,2.725278168881162,-2.725278168881162,0.805164069963934,0,0
TE,2022,14,00-0037744,2.6192877644253336,1.680712235574667,1.879213664288327,0,-0
TE,2022,14,00-0034011,2.301960205329103,-1.3019602053291028,1.105769337024599,0,-0
TE,2022,14,00-0036741,2.2641206318936717,0.7358793681063283,1.217276553606216,0,0
TE,2022,14,00-0036637,2.2110311407414733,3.7889688592585267,0.8150526584623078,0,0
TE,2022,14,00-0036534,2.1237702749943717,0.6762297250056282,1.586570107631102,0,0
TE,2022,14,00-0037475,2.1149577438788394,-0.8149577438788393,0.40529298627025445,0,0
TE,2022,14,00-0036510,2.1080297912494745,-2.1080297912494745,0.45010072093594033,0,-0
TE,2022,14,00-0037011,1.8767049599884469,-0.8767049599884469,0.9919068332968111,0,0
TE,2022,14,00-0036244,1.6783490539443506,-0.17834905394435063,0.7375396929817599,0,0
TE,2022,14,00-0036424,1.5542023313967293,-0.2542023313967292,0.5659551270075973,0,0
TE,2022,14,00-0037086,1.5343331239660958,1.8656668760339046,1.0355673984427964,0,0
TE,2022,14,00-0037005,1.511099543038198,-1.511099543038198,1.2236396612229716,0,0
TE,2022,14,00-0035771,1.4565527271282128,0.04344727287178718,0.9150072774530433,0,0
TE,2022,14,00-0033576,1.454022276106689,-0.754022276106689,0.8024567198071156,0,-0
TE,2022,14,00-0035222,1.4534472775206964,-1.4534472775206964,0.8224067046616597,0,0
TE,2022,14,00-0036438,1.443290841475541,-1.443290841475541,1.508165471214874,0,0
TE,2022,14,00-0036429,1.2336124261198451,-1.2336124261198451,0.09570414530087064,0,0
TE,2022,14,00-0035345,1.227119879628924,-1.227119879628924,1.0559569671556361,0,-0
TE,2022,14,00-0031484,1.2038918912684171,1.396108108731583,0.5786520790368177,0,-0
TE,2022,14,00-0032725,1.200677954944758,0.49932204505524225,0.5195729123067413,0,0
TE,2022,14,00-0032141,1.1680883351595863,-1.1680883351595863,0.9646346166132505,0,0
TE,2022,14,00-0031690,1.1451972642551145,0.9548027357448856,0.8889998964508712,0,-0
TE,2022,14,00-0034193,0.6971288958974471,-0.6971288958974471,0.3060134553513349,0,0
TE,2022,15,00-0033881,12.84522511611827,-2.6452251161182705,8.263590526127151,0,0
TE,2022,15,00-0030506,10.809503534043474,4.690496465956526,3.7715562064620016,0,0
TE,2022,15,00-0034383,10.290687869600005,-7.790687869600005,2.9099679324413814,0,0
TE,2022,15,00-0035229,9.28128677243721,-2.48128677243721,3.2482893974240516,0,0
TE,2022,15,00-0033885,8.700267472951598,-4.400267472951597,2.9383017397934923,0,0
TE,2022,15,00-0033090,8.061919224980159,-6.161919224980158,2.4121659293040953,0,0
TE,2022,15,00-0037809,7.961289245637553,0.0387107543624472,3.422940448267713,0,0
TE,2022,15,00-0031610,7.872286622722174,4.4277133772778265,3.331803216138389,0,0
TE,2022,15,00-0034753,7.813288151283242,-3.2132881512832423,3.7927819036958716,0,-0
TE,2022,15,00-0033357,7.460005398624719,2.7399946013752805,5.969702517673389,0,0
TE,2022,15,00-0036040,7.119162518969587,13.580837481030413,3.602657366509142,0,-0
TE,2022,15,00-0033895,6.7922606828955105,-0.5922606828955104,2.215260956972492,0,0
TE,2022,15,00-0035644,6.334216385257684,5.365783614742315,2.692036921351036,0,-0
TE,2022,15,00-0036290,6.3286862500508985,-1.8286862500508985,3.1055779276810265,0,0
TE,2022,15,00-0037252,6.0708818607981145,-4.470881860798114,3.0134461140603905,0,0
TE,2022,15,00-0035689,5.857088146490538,12.942911853509463,4.248212259062101,0,0
TE,2022,15,00-0034364,5.805169861010032,3.894830138989967,3.737043846614733,0,-0
TE,2022,15,00-0032392,5.686136437214914,-1.3861364372149136,1.5768221820841726,0,0
TE,2022,15,00-0033288,5.446021333404768,17.853978666595232,2.5905796943060393,0,0
TE,2022,15,00-0037755,5.237648105407629,-1.1376481054076297,2.477951181360783,0,0
TE,2022,15,00-0035249,5.1267066509469785,-2.8267066509469787,3.669502418086644,0,0
TE,2022,15,00-0031260,5.032360649029295,-3.932360649029295,2.5881015538518874,0,0
TE,2022,15,00-0031585,4.861407772825085,-1.8614077728250846,2.1973195908896965,0,0
TE,2022,15,00-0038129,4.8399437443744935,-2.3399437443744935,3.0574807295315836,0,0
TE,2022,15,00-0034981,4.8327513023424045,-1.8327513023424045,4.485622483587624,0,-0
TE,2022,15,00-0034270,4.740598607629462,-3.340598607629462,1.842637428842957,0,0
TE,2022,15,00-0037838,4.682319017554596,-1.8823190175545959,2.7109184999774496,0,0
TE,2022,15,00-0033110,4.539720513851257,6.160279486148743,1.7699205205574458,0,-0
TE,2022,15,00-0036876,3.896960228134734,0.5030397718652662,1.324494919383034,0,0
TE,2022,15,00-0035547,3.824050618769528,-3.824050618769528,1.8271628551688548,0,-0
TE,2022,15,00-0038115,3.8141661168679657,-2.914166116867966,1.703600486261756,0,-0
TE,2022,15,00-0036556,3.781518517633263,-2.381518517633263,1.6965213185433616,0,0
TE,2022,15,00-0032134,3.7062135607705056,13.393786439229496,0.6611977409607797,0,-0
TE,2022,15,00-0035329,3.5191242722723244,1.4808757277276756,1.8461129052859666,0,0
TE,2022,15,00-0034798,3.510982628243771,-3.2109826282437712,1.791600519799503,0,0
TE,2022,15,00-0033757,3.396410094736174,-2.496410094736174,0.6639251970064388,0,-0
TE,2022,15,00-0033858,3.373603533442089,0.026396466557911502,1.5679471776290859,0,-0
TE,2022,15,00-0036422,3.271882350638797,-3.271882350638797,0.8023128289633181,0,0
TE,2022,15,00-0034159,3.235718897938181,-1.435718897938181,0.6320312317554897,0,-0
TE,2022,15,00-0032394,3.203439293274614,-1.2034392932746139,0.7270170096579801,0,0
TE,2022,15,00-0037744,3.1526638286729702,4.347336171327029,2.036693530594902,0,0
TE,2022,15,00-0037311,3.1200108090841887,-3.1200108090841887,1.7164358030421454,0,-0
TE,2022,15,00-0037277,3.0992993551149786,4.200700644885021,1.599197008467099,0,-0
TE,2022,15,00-0024243,3.095697646610031,-1.1956976466100313,0.7127385840376119,0,0
TE,2022,15,00-0036637,3.0860311407414733,1.5139688592585263,1.0932834863630911,0,0
TE,2022,15,00-0033455,2.9455312467999906,-2.9455312467999906,0.7724124105475633,0,0
TE,2022,15,00-0036741,2.7602695504681254,-1.6602695504681253,1.6092529294178264,0,0
TE,2022,15,00-0037282,2.670351135705471,-0.4703511357054708,1.594435503217111,0,0
TE,2022,15,00-0031273,2.660816323816555,0.839183676183445,1.2370101310695916,0,0
TE,2022,15,00-0033217,2.44233860787443,-2.44233860787443,0.7152194974197432,0,-0
TE,2022,15,00-0036232,2.425315502414037,-0.7253155024140368,0.9721736170299026,0,0
TE,2022,15,00-0032214,2.3861114512010095,0.9138885487989907,0.7882312103491443,0,-0
TE,2022,15,00-0031558,2.2205297912494744,-0.12052979124947427,0.4277606760475596,0,-0
TE,2022,15,00-0035356,2.1080297912494745,-2.1080297912494745,0.45010072093594033,0,-0
TE,2022,15,00-0037569,2.074441630211294,6.425558369788706,1.817182894748385,0,-0
TE,2022,15,00-0036754,2.054720727921097,9.545279272078902,1.3439249018208623,0,-0
TE,2022,15,00-0037086,1.9704331553711816,-1.9704331553711816,1.4038090986587148,0,0
TE,2022,15,00-0034829,1.8903127534181352,-0.8903127534181352,0.888907426693986,0,0
TE,2022,15,00-0033246,1.8355248138853568,-0.6355248138853566,0.8188898011461471,0,0
TE,2022,15,00-0036590,1.8174746284844012,6.082525371515599,1.4463654838929791,0,0
TE,2022,15,00-0036534,1.6978437173864105,-0.7978437173864105,1.1301934567569027,0,0
TE,2022,15,00-0036244,1.6533490539443505,-1.6533490539443505,0.5534558007487248,0,-0
TE,2022,15,00-0037005,1.511099543038198,1.488900456961802,1.0698844598465456,0,0
TE,2022,15,00-0036438,1.41679721525421,-1.41679721525421,1.457917440670034,0,-0
TE,2022,15,00-0030108,1.322306272437259,-1.322306272437259,1.1893625462103665,0,0
TE,2022,15,00-0035771,1.304702142743596,9.595297857256405,0.8912249929659064,0,0
TE,2022,15,00-0035572,1.2140679368392753,-1.2140679368392753,0.9954985442765242,0,0
TE,2022,15,00-0033576,1.2040222761066892,-0.20402227610668922,1.0193130488716464,0,0
TE,2022,15,00-0035222,1.0034472775206962,-0.10344727752069616,1.0045882349999724,0,-0
TE,2022,15,00-0031690,0.9024764219147328,9.397523578085268,1.0241372838371743,0,0
TE,2022,15,00-0036825,0.8037480933804132,-0.8037480933804132,0.4495292394238229,0,0
TE,2022,15,00-0034193,0.5925595615128301,-0.5925595615128301,0.35790006223985743,0,0
TE,2022,15,00-0036250,0.4982472726568726,-0.4982472726568726,0.5805194072101272,0,0
TE,2022,16,00-0033881,15.17022511611827,-0.37022511611827014,8.849407467367538,0,0
TE,2022,16,00-0034351,11.824652016846247,-3.624652016846248,4.253804788447873,0,0
TE,2022,16,00-0030506,11.259503534043477,3.040496465956524,4.366226041188486,0,0
TE,2022,16,00-0033288,10.246021333404768,16.75397866659523,5.46526157068694,0,0
TE,2022,16,00-0035689,9.882088146490538,1.4179118535094624,5.109871474001266,0,0
TE,2022,16,00-0033885,9.100267472951598,-6.700267472951598,3.203173653038096,0,-0
TE,2022,16,00-0036040,9.069162518969588,-7.669162518969587,5.30341561566922,0,0
TE,2022,16,00-0037809,8.711289245637552,-7.211289245637552,3.301560857739955,0,0
TE,2022,16,00-0033357,8.24500539862472,3.35499460137528,5.816697655466021,0,0
TE,2022,16,00-0035644,8.034216385257682,0.16578361474231684,4.242117761850327,0,0
TE,2022,16,00-0036894,7.977266075372172,2.122733924627828,1.9416036732259911,0,0
TE,2022,16,00-0035229,7.781286772437211,21.618713227562786,2.041891177864164,0,-0
TE,2022,16,00-0031610,7.505818629313848,0.2941813706861529,2.3785671321810438,0,0
TE,2022,16,00-0032134,7.181213560770506,-3.681213560770506,4.710777633339903,0,0
TE,2022,16,00-0034753,6.713288151283241,-0.7132881512832414,4.275122690389695,0,0
TE,2022,16,00-0034383,6.6406878696000025,-0.8406878696000026,3.4122285133673147,0,-0
TE,2022,16,00-0036290,6.2036862500508985,-1.0036862500508983,2.9406702665224596,0,-0
TE,2022,16,00-0037755,6.087648105407629,-0.2876481054076292,2.4439687677214463,0,0
