position,feature,level,key,n,slope,feature_mean
RB,opp_rushers5_rate_roll4_24,player,00-0036906,41,1.8762524123095718,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0033526,65,1.4966214044445876,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0036383,13,-3.8932678945537624,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037258,42,12.658977400826931,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037267,57,-9.87782663276575,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0031376,29,1.3082583248808157,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0032104,60,-8.305263753583217,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037456,14,-2.2382221985074393,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037525,56,-6.730254823114314,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0036139,51,-9.43204561641304,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037228,64,2.5724221248691155,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0036370,30,10.716823789776194,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0034975,56,-0.43135239180704354,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037197,51,7.536070401256328,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0036842,34,0.3844725920861445,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0034208,22,4.494008960925031,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0036950,35,5.697958140205892,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0036569,22,10.043841282697832,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0033376,35,0.7163099595844121,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0035726,22,2.5281125901863817,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038134,58,1.5086940900213188,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0035537,55,-8.372122690852793,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0034440,15,-1.6984840955387481,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037263,67,8.176622110421674,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038040,37,-7.73838311890503,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0035567,31,-1.4208110757955332,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037617,37,-1.5800671072086256,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038098,39,1.5314281116602555,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0036493,14,2.523035109186214,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0036829,12,-0.46565691482332305,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0033854,54,2.44382650163117,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0036187,30,5.486174370192341,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0036158,32,-2.209686786066288,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0036857,13,2.2775787466572366,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0035806,27,-5.077551301455831,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0030513,28,9.694904002968569,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0035628,42,-7.930221436656316,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0036984,27,-6.888487574435318,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0035973,24,-6.23112119984669,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037746,58,6.394074051010182,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037276,35,-2.977877931238242,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037429,38,1.2957564010913198,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037299,19,-2.63555237169286,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037557,23,-1.624743559265595,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038045,14,-3.0987496737989133,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0034184,37,0.08128251594587074,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0036020,13,-9.705561044495953,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037563,17,0.6037717875785842,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0036450,12,-3.944120530074515,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037840,53,-9.654445245351653,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0035291,34,-3.5001866473424412,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037157,21,0.7652892773921648,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037594,35,-8.990697472327067,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0034614,12,-0.7779177420441817,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0034838,15,4.973770097799257,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037085,20,7.276002203405647,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038542,51,-12.269425478028097,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039139,49,11.886312805667485,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039165,49,-5.3837069388840835,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039032,42,-5.180906845662355,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038555,44,-9.622061809382599,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039021,34,-8.881575773350455,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038951,37,-31.351083093082273,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038794,41,-13.10194869818864,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038611,28,-13.71056828164053,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038396,25,-2.3678109960274436,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039040,44,45.35059795379311,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038797,39,7.631448328230509,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038705,36,-10.695447012755325,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038738,38,-4.944951404406572,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038597,45,-9.188430707858748,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038551,20,3.3831413656378313,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038685,31,3.4801497901922946,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038488,24,-1.9131014857437876,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0038454,24,-16.661304765070533,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0037120,30,-16.136537202069533,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0033955,33,-6.904398677292342,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039921,16,4.218383941442326,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039738,32,-11.061834471808067,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039875,34,2.2403389224959613,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039325,13,-0.7381289088316676,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039746,27,-3.5471595641211926,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039384,32,-9.007422089122137,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039361,27,-20.627422226281467,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039794,21,6.387759292553567,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039373,18,-1.3188961250946083,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039363,23,6.62596439669666,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039874,22,19.639914455639694,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039364,17,-0.9655870040321395,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039798,29,-23.55432674229635,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039391,22,10.37622201716606,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039407,23,-2.335234611291977,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039796,20,8.909707456690638,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0039299,13,-5.624494397179221,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0040122,17,-40.78750425685883,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0040734,17,35.31768985878661,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0040730,17,-4.390872712228106,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0040719,15,-33.30084211791278,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0040162,15,-26.459867130535955,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0040238,16,-5.3792455989078904,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0040644,17,1.8512239964340507,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0040583,16,1.5288967580860335,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0040198,17,17.83864963135041,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0040208,12,-4.890032906168681,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0040242,17,6.071917831537599,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0040236,17,-18.6147057264715,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0040078,17,-4.594601719497575,0.16963888523218407
RB,opp_rushers5_rate_roll4_24,player,00-0040784,14,-17.542772083675924,0.16963888523218407
RB,opp_avg_pass_rushers_roll4_24,position,RB,6166,-0.21800012139133476,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,archetype,Committee,4308,-0.07807122436812933,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,archetype,ReceivingBack,1435,-0.706078932346246,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,archetype,Workhorse,423,0.06469381359874635,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036223,52,-2.7141189130819745,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036893,54,-0.8053401641698491,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033906,53,-0.7190025411056062,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033280,54,-0.8871951245778429,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033893,33,0.2331740428495355,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0032764,67,-0.41356408477979617,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035700,62,-0.5779421567546087,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0034791,42,0.8719794292162804,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033699,45,1.2833347878449364,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033897,45,-0.13092975648011665,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035657,17,-0.5784832135737202,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035831,12,-0.1773841897890081,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035685,61,-0.7438304961522992,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036328,53,-0.6645423963399042,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036275,63,-0.6054862121410265,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033293,57,0.21303351428431522,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033553,45,-0.7971700238952192,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033856,18,0.036598806346122614,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036567,17,-0.429450787624151,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033045,47,-0.11414589838358262,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0032144,14,0.044068092461686824,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036997,53,-0.595301806511794,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038120,56,0.7239649451123181,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036360,29,-0.13869689894901363,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033923,62,-0.4755728508986367,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035664,14,-0.5809786770072649,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036265,38,0.08128901663948603,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036919,67,-0.8710740446219529,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0034844,62,0.4373432816111544,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036924,47,-0.475243031179533,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036973,66,0.00266787986471545,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035250,65,0.1529618894418664,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0030578,38,0.642550893426501,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036875,58,0.006899836748656576,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035261,66,0.5779843859258703,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035243,48,0.7165424272772122,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0034681,29,0.045009373571124535,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036414,42,0.49191413973543,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036251,35,-0.4226201477882506,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033925,35,-0.21626366083994777,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033308,32,-0.020915827245500687,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033948,44,1.5978931766523428,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037248,66,-0.8297896494196157,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0034367,20,0.08866937035981669,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0030288,15,4.535969630193662,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035594,33,-0.2960205524464095,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0029239,18,-0.7733173236410434,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0034414,27,0.1397012876053949,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0034972,47,0.29326815626157227,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033118,14,0.09790267139248976,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0034115,32,0.7784566784924734,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036555,61,-0.6390994526857007,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0034253,12,2.1952600199786834,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037256,66,-0.07183100980850413,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0031687,56,0.42099331425434794,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036425,53,0.018499943060851544,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036906,41,0.5895415323174291,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033526,65,0.30495631897249625,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036383,13,13.17178656760561,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037258,42,1.386327832072949,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037267,57,-0.8734583247463521,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0031376,29,0.13377742925893127,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0032104,60,-0.6230102369224387,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037456,14,-0.039063964518742174,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037525,56,0.11106368829663087,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036139,51,-1.5201273601667094,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037228,64,-0.23277881546011608,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036370,30,1.1853499057123942,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0034975,56,0.375088402451118,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037197,51,0.6757268654933352,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036842,34,0.027575063362242226,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0034208,22,0.4410920732065987,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036950,35,0.43893625796817864,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036569,22,0.45298762782821794,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033376,35,0.27206453467750297,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035726,22,0.2929349337196131,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038134,58,0.1699430460147709,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035537,55,-0.9609030403886035,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0034440,15,0.47995344574951376,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037263,67,1.0376407298415118,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038040,37,-0.756589809709559,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035567,31,-0.21551489316980232,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037617,37,-0.23738782780502066,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038098,39,-0.30746438995534586,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036493,14,1.5953726080157158,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036829,12,-1.233230904934753,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033854,54,0.22278173362346537,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036187,30,0.48674608290214333,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036158,32,0.41552436427302497,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036857,13,-3.7003166292875496e-4,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035806,27,0.043806431240081704,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0030513,28,0.6528123595609103,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035628,42,-0.8047433809720403,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036984,27,-0.14392409651344992,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035973,24,-0.5918143992475299,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037746,58,0.5701798632151724,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037276,35,-0.47867313534685774,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037429,38,0.3113567200841039,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037299,19,-0.09693617235681652,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037557,23,-0.21545667096497956,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038045,14,-0.32271210490467916,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0034184,37,0.40482225744911654,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036020,13,-0.8882384310164533,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037563,17,0.18616542678868572,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0036450,12,-0.33856162340417656,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037840,53,-0.5865040688420547,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0035291,34,-0.26970547412723367,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037157,21,0.2149925420530584,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037594,35,-0.9577548025046746,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0034614,12,-0.01544149793598264,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0034838,15,-0.10572355647561227,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037085,20,0.9360269008439923,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038542,51,-0.9747434507467335,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039139,49,1.0274900374450724,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039165,49,-0.4794238291540965,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039032,42,-0.1979374528556312,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038555,44,-0.6744176331591525,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039021,34,1.8110710028350507,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038951,37,-0.4325585767519027,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038794,41,-1.5622325530406678,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038611,28,-0.9232592183907579,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038396,25,-0.3488626694720892,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039040,44,3.1137449357217486,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038797,39,-0.6959426503975753,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038705,36,2.867682227242356,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038738,38,-0.702747953310042,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038597,45,-4.947970387570865,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038551,20,0.6937024587439821,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038685,31,0.36112378276449697,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038488,24,-0.14131046770557054,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0038454,24,-2.716527824804735,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0037120,30,-2.999811225049917,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0033955,33,-2.0845252520263475,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039921,16,1.4102925853272978,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039738,32,-3.510310583713158,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039875,34,-0.7382153978401553,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039325,13,-0.9392021613816334,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039746,27,-1.2881232302274574,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039384,32,-1.6157843561922878,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039361,27,-3.4970670437672937,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039794,21,0.8958478222591512,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039373,18,0.06126267618082082,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039363,23,-1.3865716651704554,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039874,22,2.43180249248188,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039364,17,-0.1186024156446373,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039798,29,0.3528588049119796,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039391,22,-2.009111070706448,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039407,23,0.81091245319009575,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039796,20,-0.9989446910565365,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0039299,13,0.12918156137129339,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0040122,17,-4.112860751585875,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0040734,17,15.789342598442119,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0040730,17,-2.4280493964233525,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0040719,15,4.491088635484963,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0040162,15,-3.8711880557797955,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0040238,16,-0.05691975224603405,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0040644,17,0.14310890583093483,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0040583,16,2.0872930402697194,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0040198,17,-0.9242974477510307,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0040208,12,-0.6966138866344702,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0040242,17,-8.018369548822132,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0040236,17,-5.530270035374161,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0040078,17,1.7055811022513856,2.693498553859302
RB,opp_avg_pass_rushers_roll4_24,player,00-0040784,14,-2.142391842846241,2.693498553859302
RB,opp_pressure_rate_roll4_24,position,RB,6166,-2.8116133791272704,0.18889052923006783
RB,opp_pressure_rate_roll4_24,archetype,Committee,4308,-1.859296527717438,0.18889052923006783
RB,opp_pressure_rate_roll4_24,archetype,ReceivingBack,1435,-7.669273846482153,0.18889052923006783
RB,opp_pressure_rate_roll4_24,archetype,Workhorse,423,5.807446115929986,0.18889052923006783
RB,opp_pressure_rate_roll4_24,player,00-0036223,52,-36.47621474214554,0.18889052923006783
RB,opp_pressure_rate_roll4_24,player,00-0036893,54,-18.174920888382488,0.18889052923006783
RB,opp_pressure_rate_roll4_24,player,00-0033906,53,3.964048122066829,0.18889052923006783
RB,opp_pressure_rate_roll4_24,player,00-0033280,54,-6.5111354562642685,0.18889052923006783
RB,opp_pressure_rate_roll4_24,player,00-0033893,33,-9.75090465932248,0.18889052923006783
RB,opp_pressure_rate_roll4_24,player,00-0032764,67,1.0565608782607068,0.18889052923006783
